ensemble_geneid	gene_name	Opossum_ESF1	Opossum_ESF2	Opossum_ESF3	Opossum_SF1	Opossum_SF2	Opossum_SF3
ENSMODG00000002796	VAV3	0.215135123736792	0.170277001805514	0.251074444176601	1.31877444211924	0.861139640615805	0.848245564252744
ENSMODG00000002797	LPGAT1	34.500116692927	36.9882488675819	33.4650227429958	26.0123588828161	25.6260299772454	24.0904944197449
ENSMODG00000002798	C9orf3	6.41984075746579	7.12016683585861	7.70404399044695	5.71053628293061	7.77765055961009	7.99727324820369
ENSMODG00000002799		14.4265866879881	13.1003523232932	16.7744871893136	4.24225580301775	4.37859017421133	4.47778559324037
ENSMODG00000002800	HGS	50.7909612610691	50.2068749447404	53.4753033531419	55.1677330911879	49.461807781129	47.0324419028085
ENSMODG00000002801	SMC5	14.3528720419929	15.5555055745911	12.588949651533	11.6126429377177	11.7843984626979	9.22683005018541
ENSMODG00000002802	KIF1B	21.6739785068431	20.9210452791548	22.3012595103932	19.7031437088604	22.1734401371971	21.0061337767427
ENSMODG00000002804		17.2861607084423	17.6955926593077	19.5563258608062	26.7612795748176	29.016328915651	23.4143909915542
ENSMODG00000002805	EIF2S2	245.884377520211	256.307040052546	231.562929319266	223.077735575278	237.421667781394	219.315217049118
ENSMODG00000002806		0.193263932362366	0.828566931653938	0.67664870646426	0.518308189028269	0.324410372177974	0.317504472128999
ENSMODG00000002807		0.0437059521596728	0.0562132409807776	0.0765108513318608	0.334895876574842	0.183410634787961	0.287210036548507
ENSMODG00000002808		15.8539060979289	18.2949180120315	16.5828199387726	17.1542644572357	19.3264134788369	17.6540014960744
ENSMODG00000002810	JAKMIP1	0	0	0	0.0546175181097027	0	0
ENSMODG00000002812	MAMDC2	79.5388521159932	77.840309112875	100.747717203602	15.6566289952707	13.2729835928365	12.9980983446091
ENSMODG00000002813	SSPO	0.124822990754051	0.0389196270930504	0.105945636667477	0.217375764209088	0.238098045928586	0.231165287130173
ENSMODG00000002814	NTNG1	0.046666727437544	0.0266761326100206	0.0181542069148716	1.40649215247507	0.522227823586915	0.59288861598778
ENSMODG00000002815		0.0526809337175224	0	0	9.52652871891589	7.33965211055956	7.23533720125622
ENSMODG00000002817	DNAH5	0	0	0	0.0191153627271217	0.0314064256135494	0.00819676265297855
ENSMODG00000002818	FBP2	0.0342752014615792	0	0	0	0	0
ENSMODG00000002819		48.85761807724	47.0883905733043	56.2164181414232	47.3089356426451	47.7439439134182	46.8280820565808
ENSMODG00000002820	ZNF862	2.51841656427335	2.6128815225257	2.79217324763746	2.9138938625346	2.02914332522195	2.18454263230797
ENSMODG00000002821	PTAR1	10.5366098835462	11.5984396329906	11.5490210996745	6.54620566452309	6.57273002546082	5.89479568025795
ENSMODG00000002822	IGF2BP2	86.7126090847275	76.1002364565515	86.2362306567873	54.2084792216249	55.0720999389965	57.0590605943089
ENSMODG00000002823	PRMT6	10.4460685235731	9.62536803875054	10.7354750906879	14.0970840541741	10.4684402420871	13.2168147900257
ENSMODG00000002824	CORO1C	95.5276278869109	91.3124234346845	98.9265124580122	243.940610059454	250.124965451149	254.106659675446
ENSMODG00000002825	WFS1	18.0329188831911	16.7911819916081	16.7189950293927	27.8279481229404	27.211203963056	27.3613980337965
ENSMODG00000002827		0	0	0	0	0	0
ENSMODG00000002828	ISCU	148.42541353441	144.955210742223	145.064574124929	145.478768784288	133.816399140776	147.740842800984
ENSMODG00000002829	GCC2	31.9123360596229	33.2594956368233	28.7227467210732	24.175426945752	30.4813909599262	25.7687335940111
ENSMODG00000002830	CHMP4B	97.8940466147827	98.5093779073357	103.173218875134	69.8452349886898	68.4423705276885	68.3660735937834
ENSMODG00000002831	XPO1	85.0341595348879	89.5077996145624	76.4911065960914	68.8437891310135	79.744577416981	71.5430936202414
ENSMODG00000002832		0	0	0	0	0	0
ENSMODG00000002835		0	0	0	0	0	0
ENSMODG00000002836		1.78645538408396	2.94574813201673	2.40564351164904	3.79070979178123	2.07603777125842	2.70912536800477
ENSMODG00000002837	PALLD	435.454914688433	402.935353142784	452.01590676221	180.632284376199	253.711875992165	258.353420771725
ENSMODG00000002838	UBE4B	58.1327508230645	55.6430781079511	57.4636887429798	60.2709612953927	53.8297681941341	55.0354191121319
ENSMODG00000002842	SEMA6D	4.8478095092771	5.24587936472403	4.59684759377449	5.94696878654211	6.74862396716695	7.12187243402282
ENSMODG00000002844		34.255974985906	39.2885680366437	36.0051528676158	148.805017872964	87.6093879491939	88.2442359676528
ENSMODG00000002847	LRP1B	0.964129851120763	0.966975954152957	0.852418344986032	2.74013665151728	2.59921005597116	2.48820190039155
ENSMODG00000002848	APBA1	5.3754467839698	5.95941452846489	5.62398705547979	3.99190874413245	3.91533439315562	4.01483259853032
ENSMODG00000002849		0	0	0	0	0	0
ENSMODG00000002850	FAM161A	3.7614042441775	3.79741412172533	3.3985271786689	2.51027496478664	4.07344851307193	2.31230618336451
ENSMODG00000002852	CBR4	2.9014384051976	3.01157976636765	3.20791940588234	5.34910233969757	4.94355536227017	4.81681556939958
ENSMODG00000002855	DCAF6	46.4227536859568	47.6137593543351	45.4211922099725	53.28019185526	45.1395676305418	43.6987611460167
ENSMODG00000002856	ZNF341	13.1664948761676	12.5253356703842	13.1423649803507	13.9446268177887	14.1463508045279	13.3716634361601
ENSMODG00000002858		0	0	0	0	0	0
ENSMODG00000002859	SART3	41.1155924347242	37.1971483958509	41.7789928888566	52.1760927117128	49.8984947610153	50.6229714725936
ENSMODG00000002860	TMEM116	0	0.14476247963072	0	0.258730985787819	0.141697816133055	0.221890268236035
ENSMODG00000002861	RBP7	0	0	0	0	0	0
ENSMODG00000002862	GRHPR	42.3344253909191	39.9238562678178	43.1833307405991	57.3033135252058	60.4736754546546	59.3145408891449
ENSMODG00000002863	FICD	10.6732745370646	9.62327566578249	10.7643388604541	12.8325753314522	14.7691801587191	14.0934110726514
ENSMODG00000002864	PXMP4	16.8431665877753	15.466368696329	14.4987032130013	14.0959570086953	11.2288835426214	13.8158091543926
ENSMODG00000002865		61.2978490875502	63.424581368271	58.7066882834599	51.1328262861635	65.3418305861992	68.2607472094343
ENSMODG00000002866	PPP2R2C	0.131702334293806	0.241987800273169	0.153703820209192	4.78633101495611	4.07407539699641	3.38770060346564
ENSMODG00000002867	SH3BP4	73.085553263998	68.4353594840408	78.6469947386742	24.0311633060589	28.4102158773739	28.6551919811292
ENSMODG00000002868	ERP29	67.6388885791382	65.9684411079766	65.5279147470445	93.0105114201825	92.2330039486337	94.6629386838258
ENSMODG00000002869	FAM189A2	9.60125914996237	9.7897466271606	12.4702965834596	0.151022295548224	0.259944373624529	0.185026033710758
ENSMODG00000002870	GPR161	14.0674096533433	13.4755649823038	16.5456969114796	18.189766762834	14.5738795391095	14.0830850655737
ENSMODG00000002873	NMNAT1	9.62955437804199	8.63213304462398	9.83343909513092	11.2356326236267	13.4088118600622	9.49197258567196
ENSMODG00000002874		0	0	0	0	0	0
ENSMODG00000002875	E2F1	16.6883937329912	17.7680657999429	18.7070624534574	4.12107206691163	5.0449817344283	6.23695132311878
ENSMODG00000002876	SH3RF1	45.976657153749	43.6427394053125	49.9716418802356	21.1866181530154	24.6443828040224	23.1814669507013
ENSMODG00000002880		56.9180044036821	59.4218045983099	53.8763911462289	60.4260510006958	63.2691167992723	54.5344280573829
ENSMODG00000002882	CCT4	267.329560745346	265.391177356189	252.221327439858	182.95634615399	184.784448372069	197.174157802181
ENSMODG00000002883		4.2931236545513	4.98437599087929	4.63687063149531	4.00472599843413	4.47601404752705	3.5045845614935
ENSMODG00000002884	POLR1E	22.0635173163036	21.98208337953	18.4617839437217	23.3921165233146	23.4092556515742	25.7605482644725
ENSMODG00000002885	CTNNBIP1	74.2233667553807	66.1140836848192	72.3257699680079	76.1994305705353	58.0615441717186	52.0900934579134
ENSMODG00000002887	COMMD1	52.7939242447309	63.2643678056579	55.0186884010603	73.2364211137931	60.9765192376963	62.3839032828784
ENSMODG00000002889	MAN2B2	28.536048142414	27.1377046661298	27.8403118899414	63.869511335474	50.7115476415788	54.4082678073771
ENSMODG00000002891	WSCD2	0	0	0	0	0	0
ENSMODG00000002894		0	0	0	0	0	0
ENSMODG00000002895	TMEM17	52.7063035138836	51.0487789350142	53.3674081544586	21.387561388025	22.678771074598	28.8791856649816
ENSMODG00000002896	SFT2D2	36.3511201757778	40.5771256144102	36.0768841811008	35.530253511212	27.5464215216888	34.1075676040008
ENSMODG00000002897	S100P	0	0	0	0.160750020756335	0.352148418792433	0.413582452630096
ENSMODG00000002898	FBXO10	2.00594729106127	1.7054152879406	2.14265601612851	2.55307042938799	1.56943783691896	1.49692945631347
ENSMODG00000002899		5.51408254069732	4.39816561376958	4.25024863486422	5.2667027923019	4.82166179898057	4.24711841546704
ENSMODG00000002901	CADPS	9.87098303365109	9.63977084988908	10.0775094957683	0.233525101785606	0.312628419548666	0.244778662667269
ENSMODG00000002902	MRPL12	48.1043172225049	49.1425938673295	45.684067698294	49.8002661574212	47.7441498403775	49.7183729790935
ENSMODG00000002903		106.925571340146	91.0797267673978	89.4861201513736	78.6973415105772	94.4652107555755	88.7561072945165
ENSMODG00000002904		0	0	0	0	0	0
ENSMODG00000002905		0.266930245546699	0.228878272128105	0.25960181780287	0.499973713544622	0.224032853012931	0.116940663367031
ENSMODG00000002906	KIAA0232	22.3594397354965	23.0098109590172	19.3918893910699	41.0187323938486	33.0775987946107	31.4559388472767
ENSMODG00000002909	TRIO	26.7056768104726	24.190740718268	27.5989437664281	59.1603044154841	68.3675253194553	65.1949848411534
ENSMODG00000002910	DTL	3.99340929549946	3.2310426411408	3.25886463518845	0.759233456771947	1.05841356563339	1.16413466439611
ENSMODG00000002912	CMA1	0	0	0	0	0	0
ENSMODG00000002914		45.6432994865947	42.1403083395359	43.20239730964	40.8865153732291	46.6118008389933	44.0112781825126
ENSMODG00000002915		5.95260034425213	4.79281182559584	5.80329481043969	4.78366257507943	3.04632897092025	3.4823687674651
ENSMODG00000002917	NAA25	13.5868247592035	13.1652516592595	14.2762671266956	17.3045607532288	19.6476386689336	19.244470571194
ENSMODG00000002918		0	0	0	0	0	0
ENSMODG00000002920		4.53730220491921	6.0619288345202	5.29527958694122	8.40875703811183	9.56460258900176	9.98506207064206
ENSMODG00000002921	TBX19	0	0	0	0	0	0
ENSMODG00000002922	OASL	0	0.0400951209738148	0	0	0	0
ENSMODG00000002923		30.7216326960194	27.8303977239335	33.5580988820738	32.0964907630877	30.2032779754176	30.0355707411645
ENSMODG00000002925	SDR39U1	11.6127940630703	13.2658542708312	11.9506811201895	15.6359506376233	13.5143773151691	14.2872626669907
ENSMODG00000002926	EMD	154.023417573564	150.904445412912	154.942975153234	119.362472009079	132.728162707897	131.613999248422
ENSMODG00000002927	FAM105A	89.9814161567897	87.3819895159954	83.6679160888672	22.0296310363297	38.5048413406023	37.7856616200084
ENSMODG00000002928	AZGP1	0	0	0	0	0	0
ENSMODG00000002929	TRAFD1	28.828493166815	25.9479916318902	30.1591614912389	37.1010470186636	45.7844358732368	46.6283558959214
ENSMODG00000002930	FRMPD1	0	0	0	0	0	0.0238274474993242
ENSMODG00000002931	SLC6A9	133.863367933556	124.955158315233	141.979269136775	102.775848920492	114.037044840411	113.203897328215
ENSMODG00000002932	TBC1D14	4.65997836587021	4.88818562654362	4.33580843218768	13.5711063141676	11.3703857336222	11.07046026619
ENSMODG00000002933		0	0	0	0	0	0
ENSMODG00000002935	CCDC138	3.60994500524384	3.62219809300218	2.82360843719202	3.76662093694731	2.9653399130157	2.77603184372894
ENSMODG00000002937	C12orf43	7.69788705779634	7.73204063038267	8.72717323578858	11.4599208345321	9.75710768659982	8.71318485072143
ENSMODG00000002938		88.3403345613362	88.3343374577605	91.2574406456453	22.8696993955061	41.526180847214	37.7652713490457
ENSMODG00000002941	OTULIN	33.5146255314247	34.0538752464211	29.3475696956246	50.1772765103242	50.4226070482085	48.3622489138899
ENSMODG00000002942	DPT	0.387690195647073	0.429380236191795	0.603274188449227	253.19988598308	148.674244969872	136.088249532517
ENSMODG00000002944	CLSTN1	130.566929097795	126.900299436813	135.70239968718	79.8845146176727	69.4217879348627	69.1450233879501
ENSMODG00000002945	PPP2R5A	20.3783470024722	19.3641032053597	16.0325786909504	20.9751885819127	22.2514600313904	19.6208230469971
ENSMODG00000002946	RNPC3	6.59085758567662	7.44413212560741	5.35779988259931	6.96583423276083	5.95130827760064	7.16876251225295
ENSMODG00000002949	B4GALT2	101.189220946864	94.3130661282709	111.243681750712	155.072026461076	156.354113854029	175.34568943805
ENSMODG00000002951	TRMT10B	3.81228692386392	4.29033961807395	3.33686035486034	9.49375794626357	7.59911675231446	6.10645597061429
ENSMODG00000002952	FXN	17.3935590900998	19.8172829977464	18.7234942133491	15.3360705285559	12.9318302627221	13.9874376079298
ENSMODG00000002954	SYNPR	0	0.0620410626987467	0	0.332654124585219	0.121455270971777	0
ENSMODG00000002955		35.1018941647719	38.2325677280854	36.062582550755	54.0011919878807	50.7317181155717	52.5462619160509
ENSMODG00000002958	TDP1	11.5567474510771	11.9173362395605	10.2492020376924	9.01137286084162	8.71673527161555	8.02934342268409
ENSMODG00000002959	EDAR	0.0675988948899504	0.127517284908805	0.157783207749367	0.0414380010795779	0.0453882571506625	0.0355376421061629
ENSMODG00000002961	GCGR	0.0586085547584467	0.117258565713628	0.0455995904785778	0.0299391156136208	0.0655863817235897	0.0256760834965716
ENSMODG00000002962	CBLN3	0.559568629922981	0.575759862166011	0	0.857536411230283	0.939284766035283	0.73543176025312
ENSMODG00000002963	EFCAB11	9.91984711483427	11.1834640999229	10.2906698612075	9.43094551823554	8.94238031348623	9.89883528246399
ENSMODG00000002966	HNF1A	0	0	0	0	0	0
ENSMODG00000002967	ANKDD1B	0.0330977113442021	0.0567590006018727	0.0386268375656389	0	0.111114792337622	0
ENSMODG00000002970	ANKH	9.68587840769225	8.03393020874639	9.82751513075889	6.17976997723143	5.24256639083688	5.35179137149253
ENSMODG00000002972		8.93445200645055	7.43288523160315	11.0646775712709	17.1772458450106	11.2293512568643	11.8976733713571
ENSMODG00000002974	ATP6V0B	83.8537850694671	87.8616205849142	98.061260370581	86.3682914987122	67.9412361171029	90.9044668280261
ENSMODG00000002975	SNTN	0	0.17117185091436	0	0	0.335096186801228	0
ENSMODG00000002976	TMEM206	3.5352742567061	3.62202297418094	3.72385152303344	7.61269222860168	6.11685909079717	5.45648547733798
ENSMODG00000002977	NECAB3	0.0776144229244693	0.0332750883564147	0	0.0594718772061409	0	0
ENSMODG00000002978	EXOSC3	29.6634045545349	27.5627761216584	28.2053682928213	30.1550963936513	34.3192110674334	32.7731926185069
ENSMODG00000002980	ATP1B1	77.2064911085696	76.9190428619913	76.5573025136727	68.6922947997089	66.2477734729634	64.2311973583105
ENSMODG00000002981	NEK1	69.7279114217239	70.4058880024966	60.2595429465356	55.6167971578513	62.2349296597913	53.7058894101131
ENSMODG00000002982	NENF	25.5803836214625	27.5862049400645	27.3449906364413	30.5269097621793	26.701504398253	26.1801816079587
ENSMODG00000002983	SPPL3	55.2860416742569	53.1957221736557	58.5340099342393	80.8744463550776	65.7350648500458	70.2532374668781
ENSMODG00000002985		0.0548827684085496	0	0.0320255947370128	0	0	0
ENSMODG00000002986	EHBP1	171.693039153045	169.850701277159	168.295186483121	63.9517309408608	93.2382255596123	86.6985415373044
ENSMODG00000002987	DPH2	4.00041364400098	3.04442028260353	3.76871068898235	3.02837654654661	2.96648500333601	3.01946925645461
ENSMODG00000002988	ACTL10	0	0	0	0	0	0
ENSMODG00000002989	C3orf49	2.12839124550636	2.1899766795735	2.31835228497118	0.0724833337986917	0.873324320352194	0.932436426020445
ENSMODG00000002991		2.47068072417077	1.50058667910007	1.56185217538585	0.315525592424345	1.38241771837327	0.405896832139638
ENSMODG00000002992	NFATC4	18.0271839694152	15.2706039118395	19.2313565250902	36.7489117201669	26.0359582715143	25.8871979609049
ENSMODG00000002993	C20orf144	0	0	0	0	0	0
ENSMODG00000002994	POC5	4.80129497607075	5.0855220539294	5.43856847003436	3.6068445974238	3.55561434535595	2.96953518829561
ENSMODG00000002995	SORCS2	103.4154124486	105.105629741466	116.223232668882	154.025789976887	145.407809630465	148.595264936003
ENSMODG00000002996		3.10463666634294	2.98384556743966	2.7871389415154	1.09796347895549	0.85902255739053	0.986463663637779
ENSMODG00000002997	KYNU	0	0	0	0.0719712650329565	0	0
ENSMODG00000002999	DCAF10	31.6797983050945	30.7661772218653	32.8991981164346	29.5448829241961	27.7545722426085	28.9004440538587
ENSMODG00000003000	P4HB	629.579261137759	648.495962841507	602.608805173698	699.205354777718	643.034924144648	636.293763410588
ENSMODG00000003001	FOXN3	23.9790549221714	21.7634624613989	19.2542123113936	58.5508025864809	46.9781116863856	43.8931389691625
ENSMODG00000003002	NME7	13.5619932256147	16.5166630999008	13.9497377905012	7.96121147919576	8.72014828019721	7.31098510877134
ENSMODG00000003003		9.9802120607063	9.19489732769693	9.41394757500856	8.14420876035943	9.84981874994863	11.4122631267918
ENSMODG00000003005	PIK3CD	8.01390053520624	7.67178064708026	7.28681124696258	15.4378973273944	13.7761765685599	14.2971779588499
ENSMODG00000003009	THOC7	107.462162335017	108.5213611837	89.6503148673051	68.6539662289211	84.4255360310049	74.5912517989671
ENSMODG00000003010	ACADS	17.3260678113785	15.9222351746824	18.3013956385398	24.4623708055804	24.6400320090761	26.5665904865718
ENSMODG00000003012	AFAP1	113.746669336433	111.95284127228	117.56558773524	112.4838306397	125.125026927286	114.181797948429
ENSMODG00000003013		0.23699377267314	0.406418726234709	0.276584681820551	0.605319819691844	0.397814724438907	0.726779621897009
ENSMODG00000003014	ARHGDIA	317.605638058792	303.149822214691	310.714281377391	266.08810474587	300.454398480291	299.713432703291
ENSMODG00000003015	BLZF1	9.88229779677528	10.6965324978553	9.78896576917043	10.7040374282245	10.9564691276693	10.5027551259298
ENSMODG00000003016	ARHGAP15	0	0	0	0	0	0
ENSMODG00000003017	IPO13	104.250384393644	98.5837753565528	107.143773237824	84.0620738467605	85.3989279070623	87.7401755024325
ENSMODG00000003021		93.8676376694902	89.1947986473072	106.316078528083	82.5378795808659	74.9079600912687	93.4366051401316
ENSMODG00000003022	HECTD4	7.27918037596588	5.89705024890136	7.76382628613381	10.1579820721059	10.0339316500444	8.94389548839763
ENSMODG00000003023	CBFA2T2	6.50848778352606	7.62020130169024	7.35172035127298	4.64662843836461	3.40037150923937	3.04027619814973
ENSMODG00000003024	CLCN3	56.996962815747	57.4753866275034	56.7399779246829	54.1251591226909	50.0076587514383	47.3893687246838
ENSMODG00000003026	MYBPC1	0	0	0	0	0	0
ENSMODG00000003028	IGFBPL1	0.0668275981249978	0	0	0	0	0
ENSMODG00000003030	ALYREF	173.530225976987	169.35565088593	174.643470520926	159.942791214531	155.384537009334	164.148368888786
ENSMODG00000003031	TMEM201	9.88880332505228	8.68174079284729	11.158909956146	9.0815849502942	8.1165299520168	7.71678470799929
ENSMODG00000003033	ADCY4	0	0.021908417931999	0	0	0	0
ENSMODG00000003035	OTX1	0	0	0	0	0	0
ENSMODG00000003037	HPF1	65.287432790834	66.0708838440509	53.6207065780121	58.1322479720879	55.6884425692976	53.0632712440187
ENSMODG00000003040	ST3GAL3	10.0795077106888	8.09389495767683	9.89614000548426	9.19452397599766	11.145274978318	12.3010918108728
ENSMODG00000003041	NPB	8.47608875489756	6.85248622840876	7.34838646453405	8.53600178522614	8.13020256502618	6.04741919578349
ENSMODG00000003042	ATF3	1.14873427828577	1.47032890421168	1.63207820511609	8.24085404114121	2.96224022081611	2.538151265142
ENSMODG00000003043	LTB4R	0	0	0	0	0	0
ENSMODG00000003044	SPIC	0	0	0	0	0	0
ENSMODG00000003046	MFAP3L	1.36129870105493	1.64278240536142	1.29450441525286	14.2169586047186	18.0265737076928	18.3551719329998
ENSMODG00000003047	LTB4R2	0	0.475426374121382	0.277326195712778	0	0	0
ENSMODG00000003048		0	0	0	0	0	0
ENSMODG00000003049	WDPCP	10.164399583535	8.76058143217477	7.62144456570504	4.9232678668259	5.30419632584184	5.19128301355445
ENSMODG00000003050	SNTA1	6.31266128177466	6.96379275189676	9.13363025912141	11.3713399730311	8.1796406980716	9.16995496283162
ENSMODG00000003051	CABP1	0	0	0	0	0	0
ENSMODG00000003052	CCDC181	0.927239544248009	0.397528920525193	0.688634043752018	0.581314269067233	0.565982717793936	0.553934335825444
ENSMODG00000003053		0	0	0	0	0	0
ENSMODG00000003055	BATF3	0.045972858391955	0	0.214611350624051	0.0704531989308841	0.0771694538070005	0
ENSMODG00000003056	ARL1	113.396107569121	117.05595748108	112.46315306953	91.581392534679	93.1225851666422	90.8983661130837
ENSMODG00000003057		1.26321621348944	0.992878052096596	1.39233998972014	2.04342168111019	1.23691086529714	1.56798942518219
ENSMODG00000003058	CIDEB	0	0.0460050253062859	0.104361048225472	0.027407943409778	0.0900621712711698	0.0235053250250454
ENSMODG00000003059	SLC25A33	8.96386205805867	8.51912859705763	8.08374479885085	9.12603105812488	9.20685067697464	9.22712006527699
ENSMODG00000003060	TTC8	12.7787623805578	11.9743922254511	11.6538870843026	10.2273054198183	10.5799192051371	9.90802543261746
ENSMODG00000003062	ABLIM2	0.0627287126537745	0.10757296787851	0.25622742286084	11.3435134958063	11.0560397937957	9.85197502015181
ENSMODG00000003063	PIP5K1B	1.80402863361483	2.30569271992407	1.58898112136453	3.02548330155269	1.31413297220437	0.581567235297233
ENSMODG00000003065	PCYT2	56.172400538613	58.9236907828726	57.4681505559223	104.530512467734	91.9636320262916	96.5496605431409
ENSMODG00000003066	POP5	11.6459813650215	12.8142903692329	11.0137989511663	10.6820729811895	12.2781845533068	13.383430013816
ENSMODG00000003069	NSL1	20.0811159063246	20.9366003228159	18.9775430199224	8.78133267141154	9.44514563567152	10.9911283130898
ENSMODG00000003070	TOX2	0.0249677946422022	0	0.0291387805635764	0	0	0
ENSMODG00000003071	SLC19A2	8.43754046467843	8.34959620339729	10.2022109975787	5.34177737512479	5.38663982678717	5.99913997689861
ENSMODG00000003072	NOP9	55.8241411865975	56.4379683986414	51.0571307452226	41.7891713645161	45.2744697276326	43.31877849737
ENSMODG00000003073	MDH1	266.083930446117	272.82743073411	237.649729185414	198.599270902172	213.225516133755	217.05717931041
ENSMODG00000003074	PSMD6	187.519650786024	187.986981893184	171.92983514614	159.859423599944	173.153170981246	169.567382376039
ENSMODG00000003075	TATDN3	4.6321177557191	4.84323863768912	3.76362529551022	3.17494583442208	4.29780255989556	3.57054957542341
ENSMODG00000003076	SIRT7	42.0393660331383	40.8893730932512	41.5718192653002	31.4748773442225	33.6134718068719	35.0911184524871
ENSMODG00000003078	SETBP1	4.59333624978701	5.34622812703535	5.36067437895653	10.2778653665133	8.38460180982108	6.22057889918354
ENSMODG00000003080		28.9292929494262	27.2847254234143	30.0393097705161	26.171175751372	22.288565855722	23.3649429916988
ENSMODG00000003081	MAFG	8.78781011423202	9.48379834501095	6.89617806671896	20.2009192749961	13.9881177464604	10.1557468923558
ENSMODG00000003082		0	0	0.176825078634085	0	0.25432941357294	0
ENSMODG00000003083	FLVCR1	6.05794923120589	5.99349733241614	5.41967583742118	4.4571994061893	6.50047722490021	6.16674730251231
ENSMODG00000003084	GTDC1	4.38346737504395	4.50309893777987	4.02068210873557	3.17639399521964	3.12657608200245	3.01860516592618
ENSMODG00000003085		0	0.180953099537622	0	0	0	0
ENSMODG00000003088	DGKD	12.8288471154424	11.2778225633404	13.3084138129537	14.9437003030642	13.8668093091014	12.9435989804525
ENSMODG00000003089	DHRS1	68.4659671451407	67.6704148648469	71.3732834358109	52.0365268129123	51.0955225294868	53.6254116424577
ENSMODG00000003090	PRICKLE2	25.0325526110335	22.4374890378611	29.909936571749	9.4818319959825	11.1956247616958	8.80313936423346
ENSMODG00000003092	TMEM252	0	0	0	0	0	0
ENSMODG00000003093	TDRD7	22.5550130705744	24.4277529918789	20.6710902421561	18.9434276145836	17.7886912682335	18.9373802284299
ENSMODG00000003094		4.7957464491427	6.09471019312957	6.49639962806618	15.2238811927388	14.3751407671349	9.2293488382419
ENSMODG00000003096	RPL6	728.346309098908	816.427484551474	612.61323459891	1049.35376637738	1072.80162372546	1027.06528943929
ENSMODG00000003098	SH3TC1	0	0.0459771940749624	0.0208595827789103	0.0273913626817519	0	0
ENSMODG00000003099	SV2C	0	0	0	0	0	0.0156660019935643
ENSMODG00000003102		72.9032846370247	70.9607640438684	58.5459189521946	368.106780617417	474.649720800654	450.520471948298
ENSMODG00000003103	VASH2	0.220349710328967	0.141703483790268	0.642900379121737	1.43516099947882	2.95900970918515	2.31681572800705
ENSMODG00000003104		21.6128907170044	24.3597877984325	19.6689447986067	31.3731541060897	35.5677673817483	34.6606635442041
ENSMODG00000003105		162.061474102972	162.650327431684	147.897052281711	177.820600892381	181.393378936775	175.458752758417
ENSMODG00000003106	NECAP2	54.2069392768787	53.1937136606593	53.0626411516504	57.4845097735081	54.1876031545332	51.6563579716108
ENSMODG00000003107	SRSF6	84.3205133136307	78.9503135207457	78.8750366380178	84.5386474287896	90.8357579212513	92.4275153511961
ENSMODG00000003108	FAT3	0.0857152306220628	0.0944950910069374	0.135760913795345	2.37383043361018	3.78200153028498	3.32329608416303
ENSMODG00000003111	RNF10	238.086683839841	229.780103235131	242.851103046138	337.660761445772	327.536959180122	314.495786903559
ENSMODG00000003112	ZEB2	29.4658543552474	29.3656863481577	28.7379347910815	49.8695721432286	41.3340808848544	39.3262872985575
ENSMODG00000003113	HTRA3	44.4805977398488	46.0547474217566	50.9615257448921	351.984773281443	91.36944306045	94.7646652532449
ENSMODG00000003115		1.00841720953432	1.00877385663248	0.563920699932812	1.35222048746822	0.987417822782602	1.71190524557781
ENSMODG00000003116	IL12RB1	0	0	0	0	0	0
ENSMODG00000003118	RABGGTA	9.09083804920194	7.89883478598948	10.0436644663974	8.4054399741919	7.42641887632164	9.59817647474055
ENSMODG00000003119		265.629592998878	237.040064943834	276.656533239782	206.407806385031	216.072538403914	205.27454157783
ENSMODG00000003120	PTPN11	119.994139413384	114.309118194791	115.112647422786	127.436102307616	134.548982269118	126.375319287793
ENSMODG00000003121		110.924173039439	110.427788949042	112.795787002636	67.9474356738883	64.7870716679732	67.3905598739753
ENSMODG00000003122	PYCR1	187.353468200575	186.891085865299	185.638115797731	191.968016808148	184.456465641932	190.467918876161
ENSMODG00000003124	COQ5	13.3836331877545	14.1100161918144	13.7236691009023	22.1879859326363	21.8135602206668	23.3448894759408
ENSMODG00000003126	F5	0.0770284468891064	0.1073275675931	0.0674223047095661	0	0	0
ENSMODG00000003127		13.3243165525241	11.3255351710501	11.3584109334353	23.2604229379692	21.0046174503431	22.2325347193546
ENSMODG00000003128	CHAMP1	38.8222953384291	39.240184833833	37.5064071793399	43.5377267963917	37.1866857568372	38.4647343160884
ENSMODG00000003130	MYADML2	0	0	0	0	0	0
ENSMODG00000003131	PGM5	81.2296381889642	73.825550705064	84.2223044316823	47.9382811802416	37.805907219392	40.0012024958551
ENSMODG00000003133	DYNLL1	907.333818595976	913.776962047341	998.22177515671	743.463487662761	736.474399352592	850.394453015594
ENSMODG00000003134		0	0	0	0.0668802400486313	0.0732558872181387	0
ENSMODG00000003135	ABCC5	14.2582451228148	13.1959669802555	16.9282922598775	19.7066166925793	15.0578598481705	14.4398646007288
ENSMODG00000003136	IFI30	42.8525545909975	43.4287438891123	39.6218340576424	71.7724273895405	62.0933443186434	62.0614483866576
ENSMODG00000003137	SIGLEC15	0	0	0	0	0	0
ENSMODG00000003139		0	0	0	0	0	0
ENSMODG00000003140	ADAMTS9	1.49677559600534	1.44900480087841	2.49344311141158	0.443961653401887	0.101309210772187	0.0475932415187302
