ensemble_geneid	gene_name	Sheep_ESF1	Sheep_ESF2	Sheep_ESF3	Sheep_SF1	Sheep_SF2	Sheep_SF3
ENSOARG00000002712		0	0	0	0	0	0
ENSOARG00000002713	MSANTD4	15.6498511933179	11.9780073103571	10.5017821934297	20.6908799704925	23.5174467338893	20.0529950119923
ENSOARG00000002714		0	0	0	0	0	0
ENSOARG00000002715		0	0	0	0	0	0
ENSOARG00000002716		0	0	0	0	0	0
ENSOARG00000002717	TRADD	19.0920904025871	22.7078766533504	19.0021146315121	18.5303845740494	21.7645734642708	17.6220941505091
ENSOARG00000002718	CLEC4E	0	0	0	0	0	0
ENSOARG00000002719	TEX38	0	0	0	0.1723880556229	0.278939326467495	0.156392960877259
ENSOARG00000002720	VAV2	33.0760228662248	35.5716605219185	41.8500319779857	30.3649246546692	28.018459131729	28.8545012818487
ENSOARG00000002721	CBX2	2.88976680938953	2.97237150214054	3.34686153718993	1.48321949924371	1.38794145667993	1.16726606831248
ENSOARG00000002722		0.0677886576089413	0	0	0.407462676926111	0.247241675732529	0.0924140223366457
ENSOARG00000002723	CLDN20	0.122576750744677	0	0	0	0	0
ENSOARG00000002724		0.706429168766561	1.2753801520114	1.67071696372076	0.909897857496685	0.736148147293064	0.963051390666087
ENSOARG00000002725		15.8362107185416	12.2032777134933	17.7622187190365	6.96497352789056	7.74809165100313	6.05544543483448
ENSOARG00000002726	PPCDC	13.030837757438	20.6056317076789	15.7638396508528	9.34966471938258	10.7041949988745	9.60243660664011
ENSOARG00000002727	SUPT6H	42.4611349943011	45.4583958153501	60.9092262097916	51.725317963383	53.588037421013	52.3009285930794
ENSOARG00000002728	PEX16	16.2047959323198	16.8936025420582	20.173114991478	20.6613391543917	22.1884328257754	17.6285382608178
ENSOARG00000002730		4.24975858782715	4.37615048348307	6.25380070149612	8.19548281321213	6.45829179353349	6.85570620584713
ENSOARG00000002731		0	0	0	0	0	0
ENSOARG00000002732	PANK3	16.8459692250262	12.9639385972779	17.2765123907675	16.5759456839147	15.9373333883337	17.9529029219178
ENSOARG00000002733		13.6691877196112	15.262831594252	18.1763072536117	17.0759358655801	19.6215847685661	13.4709028878454
ENSOARG00000002734		1.00290068791341	1.12661227209442	1.47583466118227	0.753526868288321	0.609637008654768	0.683610576188355
ENSOARG00000002735	CASK	48.1318797765132	41.6657242280892	50.0280898183061	127.984773699093	128.706664596638	126.110696973998
ENSOARG00000002736	GINM1	66.9519289712528	53.8653159666104	53.031258574334	153.717103136796	145.026992892031	133.391165400694
ENSOARG00000002737		0.162201259293418	0.113880872922441	0	0.243739003115752	0.0985978888116159	0
ENSOARG00000002738	MTOR	36.1476507831685	37.3192318355012	48.8298161894638	31.5647367321836	30.3231540279366	31.7877945508995
ENSOARG00000002740	HSF4	19.6821813212215	16.7360815241216	19.8119281133449	20.9498885519313	21.1368973127162	17.5899080885571
ENSOARG00000002741		0	0	0	0	0	0
ENSOARG00000002742	RAP2A	22.3216260174013	24.7882763120253	18.5171130145784	34.200291209	30.684841885974	31.8225676916211
ENSOARG00000002743	STX8	56.2533596683356	54.6211110397384	42.145106479031	72.455687989943	73.7945536611631	77.2710724090805
ENSOARG00000002744		0.083350160670022	0.0702237881257814	0	0.0250499720652573	0.0405331002235753	0.0227257003800398
ENSOARG00000002745		38.997319098752	36.0204548440831	40.8190036653714	53.3420014749085	51.9930116485312	49.9655344722055
ENSOARG00000002746	LDHAL6B	0.0702730586731546	0.0986768820348315	0	0.21119793201924	0.256302888979218	0.191601847358003
ENSOARG00000002747		0	0	0	0	0	0
ENSOARG00000002748		0	0	0	0	0	0
ENSOARG00000002749		0	0	0	0	0	0
ENSOARG00000002750	ZFAND4	2.62761749017224	2.34344542335643	2.54732771629121	3.84179095387331	3.66938042554415	2.71081132187317
ENSOARG00000002751	PBRM1	32.4902660858119	24.2222969691207	34.419180482027	31.8470270811672	30.8743831341459	32.1715059515154
ENSOARG00000002752		7.91491980016533	6.21766085564177	7.83954750307865	30.3580697540636	28.4638890849431	24.2966944663352
ENSOARG00000002753		997.948167024707	1090.42354667295	878.864681964478	722.72590166635	830.770940625253	801.451367311962
ENSOARG00000002754	PTX3	2.81830009587274	1.97871752951543	1.29603590653711	50.8205417520441	57.3055587941173	44.3761947888058
ENSOARG00000002755		0.348627381988666	0.489539856328711	0	0.130970146155259	0	0.118818028718457
ENSOARG00000002756	NOL3	25.3377400838732	27.1170113273181	22.9259494466209	43.4259584607638	44.4580898954216	36.2225247550638
ENSOARG00000002757	MMP23B	38.4969824831385	47.5121254772299	42.0753264640217	31.2593312179764	33.6852870872294	31.3007185107688
ENSOARG00000002758	CLHC1	1.89648604432408	1.71194846309492	1.1628352439806	1.69633326390917	1.26261686715565	1.4158232387549
ENSOARG00000002759		33.4742946862271	33.5589154096077	28.854119071571	27.548927736649	32.1311410041118	29.9807346895759
ENSOARG00000002760	MARCH8	2.95789676901787	3.68325309782419	3.59306420241632	11.4055664909514	11.1952675622728	10.6516286867512
ENSOARG00000002761	SCAMP5	2.32112441166579	2.26734249246584	1.4850817455283	0.303299285831888	0	0.412736310285757
ENSOARG00000002762	TUBG2	26.1670437513634	33.1988864035473	27.4075923519033	38.2108405309587	31.2136944931562	31.9794909037863
ENSOARG00000002763	TSEN34	54.0550920264422	76.4183411220768	77.523294532058	39.9257797083729	44.4427459981535	45.9635175668394
ENSOARG00000002764		0.583571922024595	0	0	0.58462036254687	1.18246018828379	1.06075225638737
ENSOARG00000002765		0	0	0	0	0	0
ENSOARG00000002766	KIAA0895L	1.51042144524061	1.10866379227742	1.57861151019908	1.59910863872646	2.37883167290466	1.77831995923225
ENSOARG00000002767		0	0	0	0	0	0
ENSOARG00000002768	EVI5L	12.4764197638674	15.6294554130593	15.4560184512151	16.5072074725093	15.8315076265347	15.5706357634991
ENSOARG00000002769		0	0	0	0	0	0
ENSOARG00000002770	MRPS18C	50.1218905336148	27.9414287227283	24.5168302849987	31.3119395576343	28.0714394908302	30.7098904995679
ENSOARG00000002771		25.3412676284799	21.1477928752864	28.2007544230621	65.8611172597046	76.6377209511487	64.0531627068766
ENSOARG00000002772	TDRD10	0.0762622398100718	0.107086843571937	0	0	0	0
ENSOARG00000002773	GMDS	25.9732541578936	28.3543217670427	30.8800626084087	42.7186755181312	39.9525044148126	42.2094913348338
ENSOARG00000002774		15.1060541862341	19.9721528473895	21.1108620970653	7.37006181773207	5.8434561216917	4.68035937729747
ENSOARG00000002775	RNF216	22.9769881802903	23.3815202178855	26.9244954294687	34.101138442281	36.4869145467089	34.5334828011572
ENSOARG00000002776	ZNF619	1.2224273582432	1.81992798088192	1.67967960044976	2.36809736833228	1.88008574926313	2.10821601065399
ENSOARG00000002777		0	0	0	0	0	0
ENSOARG00000002778		0.247412980766612	0.694830763821528	0.682658544315997	0.743572442685979	0.751979290245702	0.337289887975008
ENSOARG00000002779	EDEM3	48.4056732959561	36.1721363568887	49.5012630635466	47.9546853301873	44.5238499655196	47.7092980225525
ENSOARG00000002780		0	0	0	0	0	0
ENSOARG00000002781	MAS1	0	0	0	0	0.100110126370033	0
ENSOARG00000002782	KATNA1	75.7041688959373	62.30528016884	60.8930511924829	61.274134201047	59.4229966491417	57.6367971527732
ENSOARG00000002783		18.3784386940525	12.1886630097007	25.4286901277872	13.285235184774	13.8100021031231	15.4857125812712
ENSOARG00000002784	EXOC3L1	0.167854638062219	0.0785667254367381	0.0343068328199658	0	0.0680229529341861	0.0762768817988836
ENSOARG00000002785	KIAA1217	21.4956847659648	18.6341487799978	22.5489310161821	83.2843179483998	83.9008036148295	79.971123665203
ENSOARG00000002786		0	0	0	0	0	0
ENSOARG00000002787		0	0	0	0	0	0
ENSOARG00000002788	ATP6V0A2	23.7003081448935	20.8125376146452	23.4133320220224	20.356212032087	21.4712442291279	22.4036771377603
ENSOARG00000002789		2.12175811425385	1.95108284077679	2.97033661787097	3.04727741317396	3.12738526272711	2.61094930535874
ENSOARG00000002790	SLIT3	0.160744361755412	0.0282144977075402	0.0369603054183789	24.0040044816511	21.5455575265612	20.3523899431198
ENSOARG00000002791	OR6C6	0	0	0	0	0	0
ENSOARG00000002792		0	0	0	0	0	0.135040416403092
ENSOARG00000002793	CYP4F22	0	0	0.0999574251799428	0.163315000063638	0.132129154642659	0.148161752410089
ENSOARG00000002794		0.419442318954985	0.490814699704373	0.385773187804002	0.420195885580052	0.509935956197959	1.14362352641349
ENSOARG00000002795		1.13502780539062	1.36611189436844	1.88899407933533	0.649752564011246	0.985648022717606	1.03156377147962
ENSOARG00000002796		21.2601540314866	13.6985275586712	9.52927453382653	18.2990569118474	17.5039670578913	16.2342948712636
ENSOARG00000002797	ENPP7	0	0	0	0	0	0
ENSOARG00000002798		1.88749043529948	1.76693291893288	0.771546375608004	2.52117531348031	4.33445562767754	1.14362352641349
ENSOARG00000002799	IRAK3	6.92968307934561	5.64247454436931	7.72621397859046	11.7120010044011	10.2866689141331	11.0594058212427
ENSOARG00000002800	UBE2Q1	102.947922764288	103.377355310072	97.7703567170196	117.385922595384	105.577140371019	102.377178085131
ENSOARG00000002801	SLC4A2	42.096756375158	51.891224770825	59.9200951446032	36.2459879484008	37.1922120779796	34.9919094576157
ENSOARG00000002802	DIO2	11.1409185113805	8.04548111705829	9.95386312246121	1.43497725352284	1.93493485355715	1.88042445450674
ENSOARG00000002803	E2F4	45.8637865016469	55.4190364588598	60.5155012561541	38.9655691002306	37.2882530693845	39.6326382941665
ENSOARG00000002804	UBR3	18.8731225249055	16.3332456737279	21.8786166798802	20.5121281239616	20.3246521471239	22.744213684228
ENSOARG00000002805	UTP18	55.0687869246901	50.29172565162	47.0306109470969	44.6423022088813	42.850350992744	43.7458048151096
ENSOARG00000002806	MBOAT7	37.6952306693193	50.0020727710537	59.5224789432225	36.377825968986	35.3883265987957	29.2326707667913
ENSOARG00000002807	MED20	13.1070801641484	18.227890143388	15.0686991668541	13.6356523997119	10.7254135388317	13.7449588151876
ENSOARG00000002808		0.358627302965421	0.385091863406574	0.504460970141397	0.792510904041107	0.461647325374666	0.460145576050608
ENSOARG00000002809	GMEB1	8.51160998465704	10.5728668970635	14.022250505802	10.1198395858191	9.89311290630459	9.88218238854106
ENSOARG00000002810		0	0	0	0	0.479939723480011	0
ENSOARG00000002811	CCNL1	45.8081853792492	34.2677899429996	40.3074530771624	40.4152042676393	37.395303454517	46.0221831236912
ENSOARG00000002812	COX5A	315.530641511683	368.912420582829	348.890741389639	218.887614101804	246.374303295835	263.070906928669
ENSOARG00000002813		0.191745060094175	0.807740762941913	0.352706914563398	0.576268643081506	0.466227159952274	0.784198989542429
ENSOARG00000002814		3.04268212360841	2.27407819914268	3.24980411225394	4.53535010688364	3.90795526212429	4.78356604833663
ENSOARG00000002815	PACS1	18.6027212543807	24.2114583441884	25.296974077943	33.3317338543571	34.1220751769596	33.6258075721334
ENSOARG00000002816		0	0	0	0	0	0
ENSOARG00000002817	GPR31	0	0	0	0	0.102952369705166	0
ENSOARG00000002818		0	0	0	0	0	0
ENSOARG00000002819	ALOX5	0.0425424855992714	0	0	0	0.103441842144603	0
ENSOARG00000002820	HCK	1.50591383161387	1.43322379296454	1.93904528555025	7.66881499883021	6.99776647308507	7.230989228317
ENSOARG00000002821	ELMO3	3.53790477727756	3.17535770939699	4.09255034018079	1.53462845168145	1.90671705360621	2.53586086292574
ENSOARG00000002822		0	0	0	0	0	0
ENSOARG00000002823		0	0.204306606706023	0	0.109319254785303	0.0884441766846611	0
ENSOARG00000002824		0.287412295643533	0.322865686829019	0.317209644790009	0.0863785974640207	0.0349420783689587	0
ENSOARG00000002825		0	0	0	0	0	0
ENSOARG00000002826		0.440070629723096	0.494355002456488	0.161898255865185	0.132258377100406	0.107002954742776	0.119986730640522
ENSOARG00000002827		0	0	0	0	0	0
ENSOARG00000002828	TAF12	46.4754896801395	41.9531919928007	35.0552979207808	35.1039982579403	40.0599458963109	40.8980724927617
ENSOARG00000002829		0	0	0	0	0	0
ENSOARG00000002830	LATS1	26.0568753663912	22.9182979138976	27.9594690140032	28.64951573999	28.458505843479	27.0322105017426
ENSOARG00000002831	IMPDH1	39.055441187574	44.850868679156	42.3248297476078	27.6002350107845	28.2190123128497	28.1348584844426
ENSOARG00000002832		4.21087190793948	3.8011330020838	6.91582185418159	8.24855116567306	8.68462356773402	9.22587046520384
ENSOARG00000002833		1.45104369801108	1.17550630781514	2.36115647587358	3.35457837968858	2.44260383176489	3.04332248193475
ENSOARG00000002834		0	0	0	0	0	0
ENSOARG00000002835	IPO5	213.091136662876	217.733172725758	259.473303653975	184.64897063581	186.153832298621	197.844901699449
ENSOARG00000002836		8.54023579283069	9.25708483669953	11.850952329353	19.0249061795068	18.5341559819544	15.7277490367346
ENSOARG00000002837	CCDC117	21.0713388619704	21.8871690604149	20.3533380805107	23.8562825361348	26.08532604603	26.7583311127336
ENSOARG00000002839		0.244780927779668	0.114573157863775	0	0	0.0991972680749149	0
ENSOARG00000002840		31.8712368897919	26.622685095444	33.7016150684076	26.3429268495577	26.5864708417168	27.6208997710314
ENSOARG00000002841	NUP43	25.1533283556384	24.1403538601291	22.5510247736203	13.2345160812615	11.9065361321457	14.3118030811866
ENSOARG00000002842	TMEM208	111.851285054595	108.317726830986	87.406449172251	87.1689119879368	89.4673843149468	88.1247370240221
ENSOARG00000002843	TRNAU1AP	33.2757573038058	34.815122698998	31.8905835251643	26.6124060867877	28.6697326484017	26.8116182304514
ENSOARG00000002844	GRIA4	0	0	0	0	0	0
ENSOARG00000002845	PSTPIP2	3.46433771495147	2.58961083549866	3.51914314755878	6.52672800253807	6.83101366941114	6.86100688977759
ENSOARG00000002846	IGHM	0.0511320160250452	0.143598357856204	0.235137943042265	0	0.0310818106634509	0
ENSOARG00000002847	CEP128	3.2258286580452	2.8508497515603	3.81753366351308	1.15253728616709	1.39868147985171	1.93743279768934
ENSOARG00000002848	PLEKHH3	7.33375436028686	10.2494253167291	10.0539651419425	14.0873919578427	12.2805195224745	12.9689265882153
ENSOARG00000002849		25.5780674502321	32.7160409644579	38.6646636531164	55.9415503519937	51.1090528173894	56.9653982969577
ENSOARG00000002850		0	0	0	0	0	0
ENSOARG00000002851	CYP4B1	0	0	0	0	0	0
ENSOARG00000002852	GPR20	0.276745447558593	0.518138404636304	0	0	0	0
ENSOARG00000002853		0	0	0	0	0	0
ENSOARG00000002854	LARGE2	0.709725105790208	1.17245937596962	1.38230392643511	1.00376497706266	0.91360221079289	0.85371585175722
ENSOARG00000002855		0.0546727258923841	0.115156524248477	0.402272652047503	0.123234638540652	0.199404691628839	0.33540078982457
ENSOARG00000002856		0.15729086960812	0.110433307433944	0	0.236360185639098	0	0.10721470560101
ENSOARG00000002857		0	0	0	0	0	0
ENSOARG00000002858	OR13A1	0	0	0	0	0	0
ENSOARG00000002859		0	0	0	0	0	0
ENSOARG00000002860	FHOD1	33.2513994455193	38.6139486674741	48.4756942332838	17.8854109346674	18.4500870005513	19.7643647771229
ENSOARG00000002861	SLC36A4	19.5761853842478	15.9419718430925	18.7366835246543	22.9596360563245	18.7043702510661	21.3355851568152
ENSOARG00000002862	CD163	0.820767498193171	1.0153111264355	1.54571387454831	0	0.0237582391628327	0
ENSOARG00000002863	BYSL	23.1112717744868	21.4093372011244	27.4670509716532	13.7404054584468	13.0798572764894	13.6377105524656
ENSOARG00000002864		0	0	0	0	0	0
ENSOARG00000002865	MEPE	0.0530519929113454	0	0	0	0	0
ENSOARG00000002866	RASSF4	14.7728112336952	17.4248479050019	17.0807751077786	44.651759011077	42.282991487439	41.19921735415
ENSOARG00000002867		9.80170471663897	11.5315622077714	14.1314809848128	13.0570342550654	15.9744147962748	14.8791439858252
ENSOARG00000002868	TMC4	4.94895071303199	4.47491391015072	3.93100723214749	6.36631978599698	7.83990922600853	6.79785157601821
ENSOARG00000002869		0.23208335803895	0.217259763327392	0.213453752329871	0.465000634186938	0.329180559620793	0.421855364210705
ENSOARG00000002870	GPRIN1	0.961848184184123	2.12824927768004	1.98373704390866	0.525587036035233	0.531529335449846	0.754965368144536
ENSOARG00000002871	ATL3	119.682942499942	118.100359239626	121.302492649567	123.477007589788	114.859068167166	126.293242074562
ENSOARG00000002872	MBTD1	4.29672619417926	4.36705371834698	5.57018846780196	10.3921616579915	7.95997590161746	9.65106683267687
ENSOARG00000002873		0	0	0	0.0527879673051933	0.0213539157230111	0.0718350219428194
ENSOARG00000002874		0.0326573095050046	0	0.0300358686368107	0.0245369860193193	0	0
ENSOARG00000002875		4.66001441890772	5.16111457332026	4.34631503520809	4.43825483058296	3.43115831651738	2.59482306238198
ENSOARG00000002876	TCTN2	20.6375319014021	18.3570371847913	22.3347066419109	15.4476637705028	14.5729674418467	15.1778012522666
ENSOARG00000002877	SLC9A5	6.19983422842353	5.01378788766912	9.25482472313435	7.75558645404188	8.12937804898003	7.61125016855575
ENSOARG00000002878	FAM175A	29.2482763307199	24.0982691962549	24.8123172732676	25.1866668132891	29.6320993452529	27.128343154028
ENSOARG00000002879		0	0	0	0	0	0
ENSOARG00000002880		0	0	0	0	0	0
ENSOARG00000002881		1.70348082742787	1.171598948193	1.75858617017462	0.600772187801705	0.23245947323332	0.260666186897224
ENSOARG00000002882	TSHR	0	0	0	0.0464911314049401	0	0
ENSOARG00000002883		23.9493339764256	25.1297126248868	30.4987743769057	29.2654075604614	27.8365039617977	27.9851404111136
ENSOARG00000002884	METTL5	21.9867668907347	16.6933091008118	13.1677248103669	24.7795516524905	21.9126765177007	23.874502570552
ENSOARG00000002885	CTNNB1	549.03985514835	490.775003043073	510.611087083583	424.57700488001	413.722809015572	440.156817463398
ENSOARG00000002886		0	0	0	0	0	0
ENSOARG00000002887	SLC45A4	3.82505549918142	4.50012183719005	4.18358394168133	3.26231670858279	3.26777958066702	2.81868699707446
ENSOARG00000002888	SPDL1	36.9298209062562	24.654613472266	28.4832824488681	17.9626134965345	15.3989992371543	17.84163107337
ENSOARG00000002889		0	0	0	0	0	0
ENSOARG00000002890	PCMT1	157.663050820828	137.682510014744	113.131156821553	119.690726618922	102.810749778821	106.695242802005
ENSOARG00000002891		0	0.339590711146483	0	0.363412657798661	0.588034255795403	0.65938653775321
ENSOARG00000002892		145.793524639746	155.312960733823	177.549773132445	143.797561405212	141.940268696456	146.567249741514
ENSOARG00000002893	SRPK2	42.7752463143171	34.1128141309092	37.0609526777108	53.8562347455454	53.1815238647973	50.2325010669846
ENSOARG00000002894	RTN4	149.177336911572	123.804180546215	142.041752098952	128.115237281098	132.775584684434	132.160530291553
ENSOARG00000002895	LRRC8E	4.96086528533435	6.31497959744421	6.14038980794274	4.94655467377562	5.52386583293982	6.19413364220672
ENSOARG00000002896		8.91444524412356	8.20327803310441	9.55208409135304	8.19348108324927	8.3124219060817	7.66922171394977
ENSOARG00000002897	DHX30	37.2481254871974	41.9390637702186	48.1505550860791	36.9585319930877	38.4900661249251	34.1761877144986
ENSOARG00000002898		11.0017657431285	9.26915629605659	9.91626817174686	3.14113645613974	2.67507386857962	2.84968485270348
ENSOARG00000002899	TRAV3	0.394769241369518	0.277165948068845	0.363080647344876	0	0	0
ENSOARG00000002900	PLEKHG4	19.2831615433896	19.6011758473626	28.6809506026146	8.47114905329753	8.70290698577237	8.66104217338647
ENSOARG00000002901		4.74851673538421	5.45549746977854	6.79365194578875	6.19857754261928	7.05588572625394	7.84666052669286
ENSOARG00000002902		6.52887591496135	8.05913295153035	9.21666258644422	10.4041261805009	10.2633263944405	9.68716398846709
ENSOARG00000002903		247.196640979431	211.875633931587	210.153143597327	190.223274836723	178.492085217981	177.429667112829
ENSOARG00000002904		0	0	0	0	0	0
ENSOARG00000002905	FAM219B	13.7810353350896	15.5212930918839	17.1638124198794	16.1786651132787	15.7071182230342	16.0474231728092
ENSOARG00000002906	SSB	299.254531718986	203.51353475463	175.25884961597	175.662579477389	169.127921472666	185.413485228671
ENSOARG00000002907		1.62875579135564	1.77884482625442	1.33156767745591	1.2917482505036	0.990077901470925	1.17189287200783
ENSOARG00000002908	RBFOX3	0	0	0	0	0	0
ENSOARG00000002909		0.107808467522969	0.151383810993355	0	0	0	0
ENSOARG00000002910	ATP5A1	460.22077242623	489.409349390482	498.355064274543	377.532775246302	377.691600746115	400.41743073464
ENSOARG00000002911		0	0	0	0	0	0
ENSOARG00000002912	LRRN2	6.02876729157154	8.63714705544247	6.51892294291665	2.81575877196128	3.36758919783	3.77621364716489
ENSOARG00000002913	PON1	0.301621442844471	0.105883620610042	0	0.453245000175915	0.275021639297649	0.308392861055496
ENSOARG00000002914		0	0	0	0	0	0
ENSOARG00000002915	SNCB	0	0	0	0	0	0
ENSOARG00000002916		22.7066518532145	21.2563358669247	32.8574336198834	24.5672421524554	27.9736295971364	20.6368155142369
ENSOARG00000002917		0.0306441876862716	0.0430303298371013	0	0.0460488641731298	0	0
ENSOARG00000002918	GTF2A1	21.2105480651243	20.2749106028302	23.4713093388557	21.2766872876374	23.2692387962591	28.0763946777187
ENSOARG00000002919	LLPH	225.99161966438	157.499012846574	118.662636372811	156.03925351015	135.856425912115	160.568289228354
ENSOARG00000002920	MPI	13.4726134329264	17.0759231463703	19.0740186691101	12.4352707191391	11.9010617145967	9.52732982909325
ENSOARG00000002921	CHRNB2	0	0	0	0.0574354129317336	0	0
ENSOARG00000002922		0	0	0	0	0	0
ENSOARG00000002923	TIPARP	61.8392166204611	50.1674974682842	61.530759308881	41.8546962583498	40.8952696071916	40.8555416367836
ENSOARG00000002924	CCND3	28.6883727790967	34.6797432568916	35.4714471093587	45.3663106457541	47.6567428661368	42.1805167976072
ENSOARG00000002925	LENG1	10.1434600492357	8.48847163092604	7.91571243372066	12.7790870851032	11.7090637881225	11.4536951653163
ENSOARG00000002926	TMEM72	0	0	0	0	0	0
ENSOARG00000002927	SLC17A4	0	0	0	0	0	0
ENSOARG00000002928	KCTD19	0.0826826747837839	0.0387007894633302	0.101394184884828	0.0414156108991134	0	0.0375728468637825
ENSOARG00000002929		76.804549070958	75.9126735543199	69.953538055074	8.96417889237445	8.61225170466643	7.1158797199209
ENSOARG00000002930		0	0	0	0	0	0
ENSOARG00000002931	DOCK4	5.03404293887632	3.69953999209644	5.019389769986	4.6483594504681	4.73308746725323	4.77826520281602
ENSOARG00000002932	ADCY9	8.41433865285188	8.69711494896153	10.2814958775352	13.4387015021326	13.2600566482544	13.4480344445975
ENSOARG00000002933	MTNR1B	0	0	0	0	0	0
ENSOARG00000002934	TAF8	14.6737377178002	14.1809150021569	18.1003291203699	21.0124965033052	16.3704198928964	17.1800936186635
ENSOARG00000002935		32.5873792353318	38.0959631853923	49.617975628617	30.6934179499813	32.604307875064	35.4977199913096
ENSOARG00000002936	MGAT4B	40.6631135066685	47.1092277185537	50.414561267554	37.531624113731	35.062593563968	31.9211600127847
ENSOARG00000002937		72.5580738764064	94.7259621996	105.571592381859	79.1714533506596	76.4506581602914	89.4699756250421
ENSOARG00000002938		1.38849871102573	1.94971908296183	0.283787172636941	1.62282548914168	1.50050120444422	2.10321568076279
ENSOARG00000002939	RCC1	26.2731529150299	30.3873475357086	31.7519605356364	12.5879958914103	11.573014608735	11.6795594187365
ENSOARG00000002940		0	0	0	0	0	0
ENSOARG00000002941		0.315815393096229	0.295643677939965	0.193643011917495	1.2655311377483	1.40782318887089	0.861081243418957
ENSOARG00000002942		0	0	0	0	0.154917252515797	0
ENSOARG00000002943		0	0	0	0	0	0
ENSOARG00000002944	IBSP	0.245902061800211	0	0.150775474927795	0	0	0
ENSOARG00000002945		16.9543000504507	28.7669078732095	29.2375468651418	13.8001175053412	18.8944691138042	18.7795021179586
ENSOARG00000002946	HDHD3	3.94142623526348	4.78661192854694	5.09465543258242	3.04141783848856	2.46064334419624	1.30699831590405
ENSOARG00000002947	MSRB3	131.389700282038	130.078945985942	128.442402413571	266.690799056034	263.728265160911	268.599486273085
ENSOARG00000002948		0	0	0.771546375608004	3.78176297022557	2.54967978098979	4.57449410566417
ENSOARG00000002949	SMIM4	27.8509699786503	22.145559250684	27.7756695219247	21.1778726332183	15.5020530684016	13.2660329064169
ENSOARG00000002950	PSMD10	82.9411217725684	75.488595840106	69.7038203187124	95.2591833484	87.0577733767893	86.5170811330019
ENSOARG00000002951		19.8065606054674	17.9137725137606	18.3431691690467	44.7998428034769	46.8217882240611	41.8150170000663
ENSOARG00000002952	ADAR	33.6348737392967	34.6330811048504	44.7000810504773	41.7721635695793	42.5205480903504	40.8685767815791
ENSOARG00000002953	LRRC36	0	0	0	0	0	0
ENSOARG00000002954	KAT6A	15.9318751894338	14.5248700553536	22.4194798069545	21.1695381693569	21.2740223709684	21.0577951805876
ENSOARG00000002955		22.0428873961949	32.7912103763243	36.9338622730053	23.6129590336051	24.1452602348814	24.6948299687428
ENSOARG00000002956	CCR10	0	0.414226032277669	0.180875340802182	0.591044762135218	0.35863627688605	1.07240887458663
ENSOARG00000002957	IYD	0	0	0	0	0	0.069973141195643
ENSOARG00000002958		4.79362650234415	8.07740762941913	10.5812074369019	0.480223869234929	1.16556789987813	0.871332210603038
ENSOARG00000002959	FSCN1	591.335338120801	721.461414409006	828.171598832547	373.383448181548	371.080354627498	391.1356747836
ENSOARG00000002960	STON2	2.63790956792383	2.43352863640427	3.2442856548159	12.3528467844716	11.877205710647	11.1021429980386
ENSOARG00000002961		4.59367844503326	5.84568181381062	5.01711439967901	5.17717283624305	4.8866590027104	4.50110649969487
ENSOARG00000002962		194.214996460753	201.798285521138	195.722447165849	231.2888384431	232.481407556117	230.91780415188
ENSOARG00000002963	FAM71F2	0	0	0	0	0	0
ENSOARG00000002964		0	0	0	0	0	0
ENSOARG00000002965	TPPP3	20.5948397878171	22.5369644968736	19.0722998245393	29.6671634771809	32.2905477448294	31.7552183419779
ENSOARG00000002966		167.205772084126	192.282402185459	152.602023566951	260.700255819749	266.295066146601	264.347361510136
ENSOARG00000002967	SARDH	2.22466644307905	1.87431558251766	2.12793342929558	0.445732652107406	0.288494154224623	0.242625101737154
ENSOARG00000002968		53.42084317623	60.5369137047928	63.0474604387403	103.613389442102	106.860195189689	98.8364512007054
ENSOARG00000002969	SSR3	395.273725698928	398.38753508015	377.58878417293	295.259097491549	288.043616276178	306.740622939558
ENSOARG00000002970		0	0	0	0	0	0
ENSOARG00000002971	PHACTR4	20.8022576050698	18.9391409725275	25.9912335091725	20.9647400458015	20.6486782936248	19.4573076714112
ENSOARG00000002972	ZDHHC1	19.1476885184412	19.2426820449065	22.4449854721851	25.3880591008122	26.3217291702854	22.2646706122224
ENSOARG00000002973	KCNN3	0.372837616849331	0.366474975779088	0.205745700161982	0.112052236154681	0.0453276405509297	0.152483136855812
ENSOARG00000002974	KIAA1257	0	0	0	0	0	0
ENSOARG00000002975	HAUS1	27.5673089003231	22.4005952676852	20.9785537541762	21.3434685096441	21.2657913966185	21.7477252356119
ENSOARG00000002976		0	0	0.104175038056772	2.89350078171412	2.8229366013976	2.7022328050379
ENSOARG00000002977	GNG10	121.382959781173	110.625365359756	111.639406000951	124.524137222304	124.158319769849	96.2632672669959
ENSOARG00000002978	NFASC	0.147612065115538	0.118443264532331	0.116368345732248	4.81657373322176	3.79427602285796	4.77213524926525
ENSOARG00000002979	EIF4E1B	0	0.161779265825122	0	0	0	0.15706417530212
ENSOARG00000002980		0.183865126117016	0	0.338212109855032	0.276293185038575	0	0
ENSOARG00000002981	CNOT3	19.0430563407917	19.7180233933929	23.7696075656701	17.0132366906301	14.8345005439313	16.4163663285604
ENSOARG00000002982		7.46081596223803	10.3223547090368	13.5220334820871	11.8708200046371	13.3389241948435	10.9189559578989
ENSOARG00000002983		116.907757350017	123.120722209862	111.613998762501	88.5544181113441	94.2385786032904	88.3499926679124
