ensemble_geneid	gene_name	Cat_ESF1	Cat_ESF2	Cat_ESF3	Cat_SF1	Cat_SF2	Cat_SF3
ENSFCAG00000006342	ARMC5	7.84675007247411	6.6234987103222	7.08631484457946	4.27186349380607	3.81357677366241	2.98744142311578
ENSFCAG00000006343	NPTN	443.447390052177	479.248372013766	671.551786075654	407.53794730765	427.930265076091	449.349565148461
ENSFCAG00000006344		44.5489821958344	37.3704159850923	23.4705827629597	74.5391843943858	61.8924992239548	54.5453140981612
ENSFCAG00000006346	CHP1	92.1028369162327	73.092560405688	62.4640182683377	156.427830823811	153.737665722326	181.507174233129
ENSFCAG00000006348	TRAF7	55.5792981390382	53.0945416183407	40.5823007629341	60.4164466208703	37.0346522360909	54.3971877061797
ENSFCAG00000006349		132.949137931566	106.051502339983	89.2996448276906	233.867657828365	234.536529096077	223.873488710767
ENSFCAG00000006350	GALNT15	2.26630996348968	4.91127554149121	3.24107355174891	3.27226791078523	2.3291845544196	3.00008512205185
ENSFCAG00000006351		0	0.209120075693604	0.170392160065748	0	0	0
ENSFCAG00000006353		0	0.0281683599226963	0	0	0	0
ENSFCAG00000006355	DPH3	18.0321819263469	15.8370664553072	16.9524802383537	30.5424813311086	21.931895340939	33.8246756310071
ENSFCAG00000006356	CD164	379.012293003354	321.537645097953	236.727219796594	743.514347106893	1285.28235425001	877.079341005177
ENSFCAG00000006357	OXNAD1	10.7499546099821	10.5968606428835	8.34972907263957	5.75800877554265	5.48297383522969	6.14078932587619
ENSFCAG00000006358	SMPD2	21.6036939322218	22.5905563005386	16.3118114705575	17.3733330978066	10.9447841728588	17.5445658042172
ENSFCAG00000006360	MICAL1	67.0235949100418	50.0387727940623	47.54834717415	27.8997257673142	24.0154499709853	30.1966330402077
ENSFCAG00000006362	ZBTB24	9.09583840093654	10.4539773521964	8.45953465458602	18.4975381900402	22.0917984632721	14.4671643453191
ENSFCAG00000006363	VRTN	0	0	0	0	0	0
ENSFCAG00000006364	SYNDIG1L	0	0.0536959361027059	0.262510421601639	0	0.474048779504339	0
ENSFCAG00000006366	LTBP2	756.807516266178	602.329580898293	251.962996716364	358.415697605004	237.85735738969	269.826081303469
ENSFCAG00000006367	DMKN	3.04113140761212	4.54693134394315	2.25858023113517	0.470465688305416	0.107331799133382	0.441422653675787
ENSFCAG00000006368	AREL1	9.72917291368329	10.1076927607417	6.21151420127965	22.7177775809851	23.0347646378428	21.8302153903873
ENSFCAG00000006369	GAPDHS	0	0.126965760242509	0.0517261914486675	0.102359119376372	0	0
ENSFCAG00000006372	DLST	53.3439597931394	50.5495557467463	47.0001285763847	113.020472518637	90.1318596751171	104.307300998597
ENSFCAG00000006373	TMEM147	162.459170671312	157.851733225735	168.28668094157	180.453213378735	138.043004591281	158.048928800632
ENSFCAG00000006374	ATP4A	0	0	0.0181406568339914	0	0	0
ENSFCAG00000006375	ZC2HC1C	0.0726210341538598	0.243867161441607	0.31792683524507	2.51653639833822	2.00942459941033	1.26492013579063
ENSFCAG00000006376	RBM42	58.657759942358	56.5665193895677	55.5083095012982	51.6512171773576	35.1194889565072	39.7254719225451
ENSFCAG00000006377	ETV2	1.33697666491484	1.57138558813697	1.05681614889756	0.965213476651498	0.660609912083688	1.29375487436245
ENSFCAG00000006378		387.250564306533	371.527063343113	499.008446881387	501.999363890782	396.26168432237	400.304420124144
ENSFCAG00000006380	ZBTB32	0	0	0	0	0	0
ENSFCAG00000006381	KMT2B	9.16131571919922	10.0153775466875	7.09679961928115	7.28402707413343	8.65451990065435	8.78704160699094
ENSFCAG00000006383		48.0475988953299	42.6103234879979	44.4574101099632	22.7897626431954	22.4790872862217	26.0098636201287
ENSFCAG00000006385	LIN37	6.18724272675882	7.77223024161425	6.87208810690317	4.86385108490439	13.9270700347986	5.54815859240492
ENSFCAG00000006386	HSPB6	531.510121370258	354.106799952122	263.910477183638	375.174605604456	399.14907234248	217.428683770268
ENSFCAG00000006387		6.01979326249538	4.46413272696895	3.29424842794788	2.78410114566171	1.76606408050379	2.23905561726472
ENSFCAG00000006388	ARHGAP33	1.05976067581387	2.01663063789783	1.51135707164898	1.07806851587569	0.999667719121918	1.11872806430643
ENSFCAG00000006390	KIRREL2	0.0961006228257924	0.322713472403257	0.0350598225845163	0.624407716531883	0	0.502166958748781
ENSFCAG00000006391	APLP1	97.5033230893264	108.316953577953	141.560843812732	44.1806403199027	36.0236641823572	38.9519524594966
ENSFCAG00000006394		0	0.0504384526991782	0	0.243979270842656	0.222645219337046	0
ENSFCAG00000006397		92.5858937531839	98.9507208516276	70.6391679946853	53.1823625974979	48.5319869367115	40.9010500783075
ENSFCAG00000006398	TRIM72	1.07336697027179	1.7354763878535	1.82742061446423	0.344401677902311	0.471429725473644	0.207733431139782
ENSFCAG00000006400	PIWIL3	0	0.131949057999621	0.119458667395426	0.0472785011000875	0.129433113857726	0.0380227541764778
ENSFCAG00000006402	LEP	0	0.153416960293158	0.125004962667832	0	0	0.198940481673328
ENSFCAG00000006408		15.1626173827912	15.9811121714982	9.74164548228371	2.80926869823376	1.06080845763442	1.48022847902244
ENSFCAG00000006409	GLP1R	0	0	0	0	0	0
ENSFCAG00000006412	SLC10A2	0	0	0	0	0	0
ENSFCAG00000006413	KCNK16	0	0	0	0	0	0
ENSFCAG00000006414	KIF6	1.73544766252511	1.00308286262337	0.909409390383704	2.71078667654179	2.27626565419226	3.31594125711059
ENSFCAG00000006415	DAAM2	77.4447178966435	46.5170545749283	18.4426746548912	30.8132051389584	26.5755398255108	43.1965307619384
ENSFCAG00000006417		10.3320490130774	14.0338337976738	14.1906086126427	22.1892338963938	16.7311333942411	16.9378466206633
ENSFCAG00000006418		0.0929955946246397	0	0	0	0	0
ENSFCAG00000006420	TEX264	72.1465190685472	74.8604488192474	57.0572353832372	39.5208419246083	27.4396719093647	45.5169989641269
ENSFCAG00000006422	GRM2	4.48381508469385	5.50613997699323	4.33006880992457	1.52331005606183	0.716774786879354	0.957101973687559
ENSFCAG00000006423		0	0	0	0	0	0
ENSFCAG00000006426	SSR2	625.984917878136	675.784160550921	735.029180484994	660.017645084181	536.53225700934	490.477113149019
ENSFCAG00000006427	DYNAP	0	0	0	0	0	0
ENSFCAG00000006428		0	0	0	0	0	0
ENSFCAG00000006430		60.9974636496267	56.0775856137288	45.1998256904886	57.7525917316912	49.6063088778084	46.0979769509214
ENSFCAG00000006431	FAM83C	0	0.0688225616269152	0.112153985197496	0	0	0.0446221641136824
ENSFCAG00000006435	ASAP1	39.5857465255636	27.1526040212216	18.9147910273136	55.727941416949	75.1958178606398	54.9052928218052
ENSFCAG00000006436	ADCY8	0.0918823193497715	0.308548076568279	0	0	0	0
ENSFCAG00000006437	BEND2	0	0.0213361335507407	0	0	0	0
ENSFCAG00000006438	SCML2	0.0801358789874066	0.161461561923877	0.0877064981686027	0.347118535687153	0.395957217219174	0.325690032178041
ENSFCAG00000006439	ZNF576	24.5742218380223	20.1218455289807	20.1411504760809	10.2071795532653	6.32065039339792	6.64531012467742
ENSFCAG00000006440	TMEM106B	23.0827035587873	20.7659729126223	13.9832283981687	27.7737788764315	42.1011638827709	39.7920357502141
ENSFCAG00000006443	CYB5R2	0	0.417055814389704	0	10.6248103394303	8.65254082978971	4.86728168754633
ENSFCAG00000006445	PKD2L1	0	0	0.0528322861085619	0.0522739653671676	0.0715545327554196	0
ENSFCAG00000006448	ROS1	0.0440318253997921	0.330225899744726	0.321277415524793	0.0158941110914101	0.0217564457701791	0
ENSFCAG00000006451	WNT8B	0	0	0	0	0	0
ENSFCAG00000006452	SEC31B	2.91394012256374	4.0415668895892	3.94682076853898	3.28851501289753	3.64087115368248	4.20043766425408
ENSFCAG00000006453		129.829321765231	121.585472302175	129.982204738946	157.406884522903	98.6728793838009	121.844052138706
ENSFCAG00000006456	PRRG3	0.248121866691901	0.722117761381599	0.814687515316059	0.71651383563662	0.735592933714152	1.72872418557548
ENSFCAG00000006458	KANK1	46.4011079674265	31.6454741180988	27.7394190053834	25.0835645731564	23.2150991084364	26.2118029031124
ENSFCAG00000006459	DMRT1	0	0	0.232481554186322	0	0	0
ENSFCAG00000006461	DMRT2	0	0	0.0779251715329893	10.4087260353505	12.2425955671453	20.9585089264106
ENSFCAG00000006463	PPEF2	0.152488140590103	0.0853445342029629	0.139078369060164	0.495391022784512	0.602764011025097	0.53121061066755
ENSFCAG00000006464	CIDEA	2.09324629354937	3.63179786003998	4.77291675639711	3.21128473608204	2.06857649238459	3.64603646412705
ENSFCAG00000006465		111.216411082431	123.594490594769	106.703265220993	244.303392171921	207.937124834668	179.548613363278
ENSFCAG00000006466	AFG3L2	41.0745073486776	40.1041522766719	25.731490284063	52.9212640789796	58.8857468290972	60.0986761355724
ENSFCAG00000006467	NOM1	10.3503188065888	9.52884234161392	6.41654138012712	12.1830691271318	8.37537648218559	11.5616172567623
ENSFCAG00000006469	NR1H4	0	0	0	0	0	0
ENSFCAG00000006472	PAPPA2	0.225868784477589	0.166144376282096	0.29429419462059	0.652252505086753	0.669620473291	0.393420414430305
ENSFCAG00000006473	ASTN1	0	0	0	0.031491135994092	0.129318687008101	0
ENSFCAG00000006474	C6orf203	17.9088849559537	18.1850236933992	21.6425258697866	29.4367767474607	41.2422438169361	23.024045079043
ENSFCAG00000006476	IL19	0	0.0723990149699835	0	0	0	0
ENSFCAG00000006477		242.937334261181	222.346234991688	148.951717543503	304.054900916236	350.961848154854	396.27274518756
ENSFCAG00000006482	NXT1	17.5550620008808	28.5159694707216	13.4047874860132	24.1683673921358	14.5240477124747	30.1035043757594
ENSFCAG00000006483	PIGR	0	0.0338686587769757	0	0	0	0
ENSFCAG00000006484	GZF1	11.624401905558	13.3766133120188	6.92352830455964	13.0967475393009	11.182813125929	14.9555358532983
ENSFCAG00000006485	NAPB	1.54018121933591	1.76711709448098	3.02018679033864	1.52888236500917	2.66355167079452	1.78846827671851
ENSFCAG00000006487		11.3477957670132	13.4413052953888	11.2154990161159	7.59658754772171	5.70897454887	11.739627563706
ENSFCAG00000006488	IPO13	25.0557757298201	23.3379001074948	17.1142616402577	34.2959148237438	28.6010685394344	30.6611684383841
ENSFCAG00000006489	ATP6V0B	43.4714080609996	44.9809579239211	57.2486273233474	66.5945445517637	32.4812548227889	56.2505357023084
ENSFCAG00000006491	B4GALT2	42.1838188610748	36.2648928453633	33.043499319114	17.5971319820469	11.9104755850256	14.0999066386009
ENSFCAG00000006493	SLC6A9	64.2964942335208	44.1308623864482	11.9768223889917	35.3323235165946	31.5451119501864	49.4961827044826
ENSFCAG00000006495	KLK15	0.229339733357488	0.0513427277476044	0.418343301357572	0	0	0
ENSFCAG00000006496	FAM199X	15.6775878846101	12.6994796071573	8.99412005820574	22.9820695555013	20.4599847453187	34.2558138339952
ENSFCAG00000006497	CALML4	4.95222055110485	8.24390548400343	5.32741737956179	4.95026764679986	1.7567690064039	1.76940004877095
ENSFCAG00000006499	ITGA11	127.2165560712	104.13283350996	69.8486662862983	75.9371191563538	53.1287861601961	102.388483770382
ENSFCAG00000006500	CORO2B	4.11173379090127	8.04136444707893	1.44345353117934	18.1465336917717	11.4998356213688	20.2243644388175
ENSFCAG00000006501	SEC11C	18.7083887485736	26.0962249458965	28.3511255329609	37.9214947510848	41.9533169861431	33.7005175955083
ENSFCAG00000006502		0.243572382536269	2.67192189802773	1.33291610404506	0.175844016080611	0.481403556055765	0
ENSFCAG00000006503	RAX	0.688019200071458	0.462084549728742	0.167337320543432	0	0	0.266310764311807
ENSFCAG00000006504	CPLX4	0	0	1.22097870512672	2.17453617559877	1.98439023978631	0.58294187653143
ENSFCAG00000006506	CCBE1	14.60586033187	20.5807707331014	6.1121829507282	70.0900250562183	42.7351437045878	75.0747931139094
ENSFCAG00000006507	KRTDAP	0	0	0	0	0	0
ENSFCAG00000006510	AKR1D1	0	0.181848889906069	0.0592685806062074	0.117284484855332	0	0
ENSFCAG00000006511	KHDRBS1	92.1806264743666	88.5837821543079	55.6238298745264	85.5491699432046	78.0258666806353	91.4588538720661
ENSFCAG00000006514	OGDHL	0.171492372609759	0.0255948851333777	0.062564549339028	0.0412689200267856	0	0.0331896732086588
ENSFCAG00000006518	FLNB	75.9358495851913	62.6017200048137	78.414672269121	263.810883236889	196.887557237183	290.672702200213
ENSFCAG00000006519	CTPS2	8.59292771953411	5.62173104936133	2.00877540008378	8.07064569647549	7.58478047207347	8.23440602405395
ENSFCAG00000006520	S100G	0	0	0	0	0	0
ENSFCAG00000006522	DNASE1L3	0	0	0.128839470725177	0	0	0.102521475218299
ENSFCAG00000006523	TXLNG	12.5076120653358	11.7407835889894	9.0461024572266	15.7623939471512	21.0340322494464	19.6837324357774
ENSFCAG00000006524	ABHD6	7.14486135848459	6.53426602714368	6.87703357998746	8.34082655146257	4.95748195467232	5.47226423532679
ENSFCAG00000006526	PXK	34.1662775156311	31.1197448873086	17.0211903408217	38.8845780384096	39.8754800896509	42.2888252267787
ENSFCAG00000006527	REPS2	0.197137921481236	0.242735053614682	0.251722322084372	0.284642482650606	0.389629133839072	0.286147268161083
ENSFCAG00000006529	FAM3D	0	0	0	0	0	0
ENSFCAG00000006531	PKDREJ	0	0	0	0	0.0283437237371783	0.0166527159547166
ENSFCAG00000006532	GTSE1	1.3460696591997	0.886315313937409	0.115547915973697	2.62951707493713	1.64319521918737	1.24125725567291
ENSFCAG00000006533	TRMU	13.1859049156204	12.2839373035264	10.707321629882	15.558586145269	11.6293739996627	12.7596308935934
ENSFCAG00000006534	CELSR1	0.14505036411419	0.111334986304119	0.0907163443979937	0.179515345429795	0.0819090763722392	0.0601547892749057
ENSFCAG00000006535	GRAMD4	14.678281417463	16.7661431478723	4.48221598001267	12.2946304551586	8.89551032119902	11.4885675859029
ENSFCAG00000006536	CERK	84.5023279966503	52.5275772920484	26.3565739879701	129.528778795027	89.0806739174115	111.035780698205
ENSFCAG00000006537	TBC1D22A	19.0496737760539	13.5610079203621	13.1042172586324	20.6102717373964	13.1827451397381	20.5534757693306
ENSFCAG00000006540	MC4R	0	0	0	0	0	0
ENSFCAG00000006543	AKIP1	46.2174692457585	35.8110589238856	39.4775287869975	25.9736265418237	14.2214633851504	26.191279568034
ENSFCAG00000006544	FABP7	0.436092977822953	0.683402823125347	0.159097225213237	0	0	0
ENSFCAG00000006547	FAM13C	25.6718885058075	33.9748832068191	9.61787753930241	3.06515524198708	3.80540015107886	3.55431227634722
ENSFCAG00000006548	CSRP2	9.97207176190156	17.859735268919	7.44730652587599	9.23193030345683	7.65176562569822	42.980874825943
ENSFCAG00000006549	IQGAP3	1.33952380695888	1.56254187605741	0.887359171612099	5.19154421509704	2.29912206593645	3.11092721372598
ENSFCAG00000006550	CLIP2	38.1191167141382	29.9299606326685	23.9550179942006	37.1832969440813	28.4701448819856	34.0936392171609
ENSFCAG00000006551	GTF2IRD1	34.2432653694179	23.8628200876613	14.419513589048	8.24049815440613	6.17307848351319	12.034558042945
ENSFCAG00000006552	TTC24	0.376647370159002	0.2810692402324	0.732853521593068	0.0906386095243742	0.124069473370894	0.364471111462694
ENSFCAG00000006553	NAXE	99.5178958204626	102.550136950319	79.3760325657375	79.9459420338444	55.9216865313771	82.7052904150724
ENSFCAG00000006554	GPATCH4	19.1437767262692	13.1251221180651	8.58463642004649	30.32855792045	35.997052817784	23.7736172833882
ENSFCAG00000006557	BCAN	0	0.0719142001375309	0.0234384305001428	0	0	0
ENSFCAG00000006559	ISG20L2	36.592364541123	33.8851037978675	29.3906140366393	32.2125177413077	27.1565632480142	28.0476088132666
ENSFCAG00000006560	SH2D2A	0	0	0	0	0	0
ENSFCAG00000006563	KCNK1	7.6433889556971	8.93001294188938	4.35701944567643	12.588048050107	8.02539012605087	9.01423261358857
ENSFCAG00000006567	ETFRF1	11.246801251606	12.6298256429839	12.838744989247	18.4652840792719	29.2197293920972	23.5920006502457
ENSFCAG00000006568	SSBP1	33.7749561395821	27.3520523494225	24.1080999430097	57.2479931942257	67.3342756194504	57.1243383091567
ENSFCAG00000006569	KIAA1211	0.0467242476239238	0.0104602472927061	0.0170461312728036	8.43299563046368	9.41941081353066	4.42190434265404
ENSFCAG00000006570		2.90728651881633	2.34309539357061	3.81833340511567	6.2966367374118	6.89525497460857	7.76470728471669
ENSFCAG00000006573	PRSS37	0	0	0	0	0	0
ENSFCAG00000006574	AASDH	9.61596223514537	10.8630773301177	9.35502587547144	10.8581922493461	8.67419925489967	11.910524600078
ENSFCAG00000006576	GAB3	0.659762442093063	0.295404576840444	0.441278263628275	0.158769063865615	0	0.191530091238644
ENSFCAG00000006577	DKC1	31.2167784449141	22.0184448064695	12.5931998311586	38.0665618193485	42.3183290533665	32.0665315906595
ENSFCAG00000006578	MPP1	52.632686372727	49.6526606108971	48.5773644461941	61.9113584894393	65.3389447413829	62.1056287018156
ENSFCAG00000006584	THBS3	125.034674984957	103.501874903902	59.3444336095432	38.2872513808326	30.2038215021521	28.0211739097159
ENSFCAG00000006593		3.38613371015932	3.36915677506977	4.11781053492728	4.34591398346874	5.20524150044178	3.93200010836756
ENSFCAG00000006596	CCDC113	0	0.055747763509687	0.181694307669171	0.179774199569017	0	0.506028853167968
ENSFCAG00000006597	PRSS54	0	0	0	0	0	0
ENSFCAG00000006600	CNPY1	0	0	0	0	0	0
ENSFCAG00000006601	NDRG4	16.0063922573989	21.993417093463	17.0363906263909	6.46690293490757	4.06327525289578	4.43353073443418
ENSFCAG00000006602	RBM33	16.6118346879208	15.5161125212173	9.79550657764405	14.383999633289	16.3664617858098	13.2872122232092
ENSFCAG00000006604	SETD6	6.5117955964548	8.51360000469684	5.7015838175955	6.20546371677818	5.66284514883172	4.91500013546701
ENSFCAG00000006605	STRC	0.293030801840768	0.546678082493316	0.201931093539567	0.0235055443817432	0.0643505130549288	0.207942313423061
ENSFCAG00000006608	PDIA3	428.629520169415	475.329687321225	360.749898608978	590.936808560388	711.692119586136	490.775697737257
ENSFCAG00000006609	ELL3	1.4536432594132	1.78986453676022	0.742453717661773	0.839551564988577	2.29841832487289	1.94117682117917
ENSFCAG00000006610	HYPK	139.798948890683	125.769609133412	131.057834544137	165.606280507287	164.24186285409	151.529823725365
ENSFCAG00000006611	SERINC4	0	0.0747796402204027	0.0812411362790547	0.0803825966478553	0.110030664488628	0.0646460365979951
ENSFCAG00000006612	MFAP1	19.5112902770516	17.8027282942052	16.3424471846247	26.4918875534495	35.7323941389537	24.9171020083788
ENSFCAG00000006613	WDR76	1.45732336892652	1.12149739961309	0.299062505621967	2.36721659621952	3.6903797391782	1.90378486259425
ENSFCAG00000006614	FRMD5	0	0	0	0.0659996862894199	0	0
ENSFCAG00000006617	TYROBP	0.513966723863162	0.345188160660108	0.375014888002486	0	0	0
ENSFCAG00000006618	MAP3K9	0.0603821046216242	0	0.0220288465679711	0.130776301469555	0.477363805934983	0.14023217169766
ENSFCAG00000006619	SYNE4	3.95479738667255	2.8200613770009	1.44280537063828	0.317235133335713	0.723738594663214	0.510259556048176
ENSFCAG00000006622	MFGE8	271.902042057157	303.842968697383	282.210318726938	187.010111101171	105.717072951596	164.374132848698
ENSFCAG00000006623	OXA1L	102.139498984053	75.8884563690005	93.3355721506508	69.6635192830031	79.3756095914524	81.0446760237735
ENSFCAG00000006625	MRPL52	87.9844173793284	81.0939600849027	72.051640920933	105.752781887151	104.521974798408	86.6798235271932
ENSFCAG00000006626	MMP14	681.149582813018	566.936239245584	436.841549999398	803.430887174343	635.416623409396	1202.37333861801
ENSFCAG00000006628	LRP10	204.135489383962	193.558056727455	196.507801313735	192.772327409486	141.895945596708	172.446290467025
ENSFCAG00000006629	SERPING1	76.2284571746322	52.7796231999489	16.4136209001371	88.6471895625506	118.81959852127	344.885391758076
ENSFCAG00000006630	REM2	0.659762442093063	1.88320417735871	1.38400909956691	0.119076797899464	0	0.191530091238644
ENSFCAG00000006631	YPEL4	11.2430220845413	11.7795459825157	6.89089856705186	0.649340663546097	0.888841461570383	1.82776567537307
ENSFCAG00000006632	RBM23	14.488086705948	10.7440138215777	9.34419118690338	19.1446056308775	17.5131728877773	19.1519331120852
ENSFCAG00000006633	CLP1	30.809047560034	22.5674187789061	14.8386172586248	33.9486273673493	15.8906492284343	25.8902824037379
ENSFCAG00000006634	LRIG3	12.7396342046113	16.3552539801695	10.8590376586403	14.2216250245706	15.076305446554	16.2087572773022
ENSFCAG00000006635	ZDHHC5	67.5474477033529	62.6327422512278	42.9709367052797	91.5434110285875	80.2766800313319	79.4181532378548
ENSFCAG00000006636	PRMT5	31.9414017013392	26.191982060766	19.9380687996438	35.5003750938235	30.348582590938	30.2298782387006
ENSFCAG00000006638		174.168826219641	138.452906012741	87.7727153253183	112.951975935667	75.1184989061142	74.9852584769476
ENSFCAG00000006639		14.3910682681645	12.3559659559022	11.019668247423	11.8736578477398	14.2214633851504	11.9364289003997
ENSFCAG00000006640	CTNND1	102.438747575285	102.184615146607	111.93322279252	102.726699702961	87.4234144527962	125.13818949522
ENSFCAG00000006641	AJUBA	30.3674773901389	35.840125100091	38.2522308552565	61.1921868233407	40.7330803129572	44.2294000793994
ENSFCAG00000006642	C14orf93	6.08186017634549	5.15958726147037	2.95841216560041	4.62181306398123	2.42516150404585	6.25694549219194
ENSFCAG00000006643	OR6Q1	0	0	0	0	0	0
ENSFCAG00000006645	OR9Q1	0	0	0	0	0	0
ENSFCAG00000006646	OR9Q2	0	0	0	0	0	0
ENSFCAG00000006651	ADGRG1	0.366797438933609	0.153966841871056	0.485084968630892	1.32402397345464	0.951495758144664	0.372686589323904
ENSFCAG00000006654		30.0877179874029	27.1424653504206	16.3027090693673	21.5929200446754	25.1587950194448	18.9161634079697
ENSFCAG00000006655	CYBA	101.549281728048	106.33447530934	69.356599594513	30.475721809061	22.7543414162406	23.6524929595771
ENSFCAG00000006656	MVD	14.6804681784755	12.9694827749244	15.8945981049861	45.4704657704917	24.3350817705376	57.6483690477364
ENSFCAG00000006657	WDPCP	2.16214757502338	2.34214907071385	1.70483343269303	2.01410997416868	1.58526813178178	1.98426257488577
ENSFCAG00000006658		2.26913109622824	0.989252930688496	1.5685270004415	1.55195112947382	0.47208177212052	0.762742759611341
ENSFCAG00000006660	SPEG	14.797595620327	19.4721082032683	21.3106388710686	0.469579688891659	0.446373615352847	0.20980540440175
ENSFCAG00000006664	ASIC4	0.434119706429984	0.233249315197215	0.221728259573551	0.125362903368961	0	0.0504102577996125
ENSFCAG00000006665	TMEM198	0.637831280583578	0.642566326768665	0.698088655783094	0	0	0
ENSFCAG00000006666	OBSL1	7.07067499234409	10.4925355818547	4.63091108335581	0.486150935467854	0.166365334978804	0.449623330778357
ENSFCAG00000006667	INHA	0.22268577590925	0.224338920661208	0	0	0	0
ENSFCAG00000006668	STK11IP	7.56396678869469	7.82284532388637	6.31579669492155	5.84526771280501	4.36908622196371	4.51537211704646
ENSFCAG00000006669	SLC4A3	16.0857693576281	19.8996309916021	16.814856735076	7.19038232837417	5.31245784753873	4.2825971257582
ENSFCAG00000006670	NXPH1	13.1212681268737	27.5744424809534	12.8938942374748	0	0.836556669714074	0.122875003386171
ENSFCAG00000006671	NFKBIA	18.1724642780795	18.7824121293447	20.524444305149	26.160204577473	18.1733634184101	21.5442387790526
ENSFCAG00000006677	NOL6	4.18322626430158	3.64260973579001	2.80884980759834	8.11516606354207	5.90923043911772	6.27314417646011
ENSFCAG00000006678	BCL2L11	9.05833738705912	12.6253591891974	8.84806700221522	7.17241260851036	8.37405965824734	9.67032513962152
ENSFCAG00000006679	METTL9	184.707792102342	162.553155348928	126.266695000703	185.909670848575	147.619676009994	230.830454959857
ENSFCAG00000006682	FRMPD4	0.0451838878120819	0.0101154039754228	0	0.0652398782840487	0	0.0262339096712547
ENSFCAG00000006683	SNRNP70	169.763912955646	171.03679310315	143.882424426676	77.0161231627845	84.7165059576059	74.4963973565355
ENSFCAG00000006684	POLR3H	14.3208679351628	14.0185682937058	11.9858416887643	18.0421679002873	8.0472670862233	12.5536296143368
ENSFCAG00000006685	PMM1	29.9859521329216	25.3820485790341	15.4112582111769	15.0113735146596	10.8148010533336	12.1996657355293
ENSFCAG00000006686	DESI1	34.0617000429804	27.3753955894026	29.3266080464186	78.1975218016852	81.794452132279	62.4932088230335
ENSFCAG00000006687		57.8823077305186	46.7777635617836	14.3873115043136	16.0720783021146	11.0000269277083	17.1726303075055
ENSFCAG00000006689	SPATA18	0.720840628816749	0.62245020741638	0.338117179880159	0	0	0
ENSFCAG00000006691	MFNG	0	0.0800436314574222	0	0.12906149834434	0.529992424291149	0.103795033916519
ENSFCAG00000006692	CARD10	4.53570634132412	4.92665437082045	3.2686122534046	10.5107282503776	5.97633480775663	5.94963635075113
ENSFCAG00000006693	OIT3	0.420177175712913	0.611428177519877	0.919744542838612	0.455012435769852	0.41522520832547	0.426923369430944
ENSFCAG00000006694	SUSD1	1.50098973702359	0.93734534386026	0.879037642325861	2.25279029840886	2.02977885460375	1.62829052978044
ENSFCAG00000006695	PLA2G12B	0.323394792542853	0.217197044909346	0	0	0	0
ENSFCAG00000006696	CDC42EP1	114.483646836722	124.174925434321	79.819535109968	31.0924425665649	32.0034879879387	30.7684275406831
ENSFCAG00000006706	SST	0	0	0	0	0	0
ENSFCAG00000006707	RPA4	0	0.210400402687788	0.0857176886862681	0.169623683538708	0.464374314616516	0.136416330290282
ENSFCAG00000006708	ZDHHC21	9.7842957063984	7.9950662933652	5.47330510762118	25.3114094344933	18.8545180289861	23.1018929880148
ENSFCAG00000006711	SPPL2C	0	0	0	0	0	0
ENSFCAG00000006712	MAPT	0	0.100158222782247	0.0544063049951767	0.0538313503457773	0	0.0432927473071869
ENSFCAG00000006713	KANSL1	22.281411888109	21.7927209390496	13.3977808571487	24.3859126993448	22.910836199005	21.0737898517631
ENSFCAG00000006714	CNTN2	0	0.0123557283458023	0	0.0398444894218225	0.109081214843233	0.0640882088613169
ENSFCAG00000006715	TMEM81	1.0206431395807	0.502685359259374	0.297884166356635	1.17894475083884	0.605168654686949	0.355553201289125
ENSFCAG00000006716	RBBP5	18.5960809563436	18.2663634538678	11.8915791708852	26.3224556459783	27.1524128515146	27.5989299802525
ENSFCAG00000006717	DSTYK	10.25653237578	8.52065172818661	5.16192227950914	11.9989791022544	5.92264163874715	11.3718507606661
ENSFCAG00000006718	TMCC2	3.27830826439087	3.95370444396086	3.41440376902708	1.52692476914203	1.04505548451932	1.59639685967265
ENSFCAG00000006719	NUAK2	5.52700447980085	4.76259607171844	7.07636788665991	2.86086321330627	2.26718981502207	2.54297833095472
ENSFCAG00000006721	CDK18	0.219292468848269	0.490934272938507	0.160006352214784	0	0	0.127321908271536
ENSFCAG00000006722	MFSD4A	0	0.117154769679034	0	0.0944495510611771	0	0.075959093002672
ENSFCAG00000006723	ELK4	32.248277978992	22.8666108378417	12.101090166568	41.6211527755833	46.9568440429419	46.7704220207891
ENSFCAG00000006724	SLC45A3	7.27346410665023	6.49003588706694	4.58682469513297	4.72588728414194	1.74559478373308	4.34365354932231
ENSFCAG00000006726		197.729335245855	186.773590344878	154.773267749552	344.986688971627	418.851318877205	379.774654303109
ENSFCAG00000006729	PM20D1	0	0	0	0	0	0.0613998792183264
ENSFCAG00000006730	SLC26A9	0	0	0	0	0	0.0421994961125732
ENSFCAG00000006731	CTSE	0	0	0	0	0	0
ENSFCAG00000006732	AVPR1B	0	0	0	0	0.134481923263205	0
ENSFCAG00000006734	SYT6	0.225300481692985	0.0252192263495891	0	0	0	0
ENSFCAG00000006735	ANO1	6.14179482574174	6.40307187835176	9.95123188163604	3.26028785044369	3.21321766861049	0.978887056268124
ENSFCAG00000006739	GNG11	332.1614135409	385.914144011755	490.965437157568	183.078967624191	178.344838127455	180.659464438973
