ensemble_geneid	gene_name	Rabbit_ESF1	Rabbit_ESF2	Rabbit_ESF3	Rabbit_SF1	Rabbit_SF2	Rabbit_SF3
ENSOCUG00000004243	HARS	31.4276590346488	29.8866101790217	27.8584880792802	58.1402645830321	59.1737007059422	48.0773118189453
ENSOCUG00000004244	KLF12	0	0	0.0567128888583962	0.723335632944651	1.0307555987455	1.62954177048601
ENSOCUG00000004245		0.0447912621824235	0	0.063738565883329	0	0.038614904514379	0
ENSOCUG00000004246	PKHD1	0	0	0	0	0	0
ENSOCUG00000004247	SGCZ	0	0.326921347015866	0.131585077104844	0	0	0
ENSOCUG00000004249	NFIB	2.37654629488304	1.46124844280277	1.39685406163542	34.348767819801	31.0443727746671	32.7425771433107
ENSOCUG00000004250	HARS2	17.7716179498729	17.8893252545388	17.5971033488015	17.6835400766927	21.321799639753	15.3065504765854
ENSOCUG00000004252		0.414072164550178	0	0.196410078325208	0	0	0
ENSOCUG00000004254	RAB39B	10.9880613421674	10.6369043151427	14.3331452281023	0.124955467858799	0	0
ENSOCUG00000004255	ZMAT2	39.4196700651957	47.9870241827156	33.9034012124837	118.207391996396	118.134899171902	132.346995370851
ENSOCUG00000004256	WBP4	29.854309395881	28.8287822585631	30.54803558641	66.0017439856962	69.5518788478561	69.6296842158606
ENSOCUG00000004258	METAP1	67.065673319067	69.9146865531992	66.3544255404674	104.235956228283	105.840525129552	85.9577767539975
ENSOCUG00000004260	TTPAL	9.41299909926978	9.41622437594862	8.25494953102531	7.21426568515706	7.54885732955848	9.07491653620885
ENSOCUG00000004261	SLC35G1	1.43605355428975	2.17590273587519	1.02176171893956	8.13268907067335	7.60506125366589	8.27163120017131
ENSOCUG00000004263	ADH5	67.2998177233128	75.6923336195426	69.1608326148255	52.8099926639574	56.4193667909458	43.9685724433314
ENSOCUG00000004265	SERINC3	144.84029770843	144.421316303359	138.098470242575	90.9748319030174	89.5004552317307	86.3619143859476
ENSOCUG00000004266	FAM222A	8.20602031021117	6.52770820762557	9.34182143030457	0.783873645366167	0.471631705653754	1.16501847890095
ENSOCUG00000004267	OR2K2	0	0	0	0	0.10406985787923	0
ENSOCUG00000004268	KIAA0368	68.5897671856569	71.0306821562591	67.4913305590789	83.4668227267337	80.7968189497575	82.115544548088
ENSOCUG00000004269	TRPV4	0.593610130486177	0.559648911687016	0.675772131751143	2.00354633337897	1.29644860901111	1.48324945763734
ENSOCUG00000004270	IL17A	0	0	0	0	0	0
ENSOCUG00000004271	IL17F	0	0	0	0	0	0
ENSOCUG00000004273	MCM3	1.72205639587878	2.27173779475502	1.938462589554	96.8820063403286	96.7204882148626	88.3055825361652
ENSOCUG00000004274	REXO2	59.0386763648682	61.894523601164	64.3971624549316	48.5364855754005	52.6480425853198	48.9102169640408
ENSOCUG00000004275	SEMA5A	2.18758784519943	2.18742900110548	2.35830818000982	0.253294073753108	0.285748020605162	0.225872328986933
ENSOCUG00000004276	MTERF3	13.5945419203656	11.2465124622072	14.8612249192124	53.0623244435676	58.2893527006651	63.1926138380674
ENSOCUG00000004277	MAP3K3	36.8557890853431	31.833633928493	34.9370414933403	36.2995634129455	36.6087935121657	35.5547301085386
ENSOCUG00000004278	ROBO2	10.5438631177599	9.77926085523855	9.15832136649386	6.33093524473765	6.06783576709937	7.06081935054736
ENSOCUG00000004280	C12orf50	0.154708281260372	0.0911607602255369	0	0.0738919353204005	0.0666876218416342	0
ENSOCUG00000004281	PTDSS1	25.7434580017625	24.7323106003635	24.2894610154634	43.1460364824011	44.367178162516	41.9510852813769
ENSOCUG00000004282	CD248	243.687289128799	245.737192110384	234.452107472034	59.0862468183959	63.5616060901052	64.0879472515602
ENSOCUG00000004283		0.0834278731538017	0.393274272262233	0.593594903384276	0.318775282448874	0.647314516009811	1.04230319912413
ENSOCUG00000004284		4.91036571293963	5.20079180412199	5.04162558668537	12.5280269323054	13.8786804343342	8.33026789182906
ENSOCUG00000004285	METTL9	40.6897148905215	45.2021899619883	40.0771981684802	46.6832318551853	46.4096296844013	42.8326160395831
ENSOCUG00000004288	LIMD2	45.4002844603832	43.9003838803453	42.6560058477978	6.6720407954406	5.51973618303326	4.95810189856427
ENSOCUG00000004289		0.335201276063801	0.790059921954924	1.43098771351848	0	0	0
ENSOCUG00000004290	CEP290	1.07994948266526	1.26081074380551	0.818659876609021	4.56995033692578	4.09828573851453	4.95214808859802
ENSOCUG00000004291	IGSF6	0	0	0	0	0	0
ENSOCUG00000004292	STRADA	18.9505708930899	16.6765917985805	15.3087296905391	24.110162113922	24.1851161932953	27.0688319964038
ENSOCUG00000004293	EPS15	76.2542307735823	80.1687562789241	76.5306093428691	82.7478312117345	82.3142161361794	79.1071734405969
ENSOCUG00000004294	NKX3-1	0.0308907374540422	0.0728085940144728	0.131873799160771	0.118032537385339	0.106524604938391	0.280678066884822
ENSOCUG00000004295		13.344235508471	10.4839951567498	14.9315416709196	16.1243801096496	16.0763427900266	15.4798217351424
ENSOCUG00000004296	NKX2-6	0	0	0	0	0	0
ENSOCUG00000004297	OTOA	0.0273235392424569	0	0	0	0	0
ENSOCUG00000004298	NT5C1A	0	0	0	0	0	0
ENSOCUG00000004299	SLF1	3.80402660260457	4.60868287806954	4.80609509842639	20.2064587773336	20.0140330943872	18.412587505154
ENSOCUG00000004301	CCDC47	127.664148545166	134.315932622312	123.803853381661	163.028717340454	157.272207344631	164.002162872228
ENSOCUG00000004302		41.1989102127341	48.3487590276257	39.9447490582955	14.9334241308418	12.6583743545191	13.6355406661523
ENSOCUG00000004303	OSBPL9	71.3457887349414	71.6971510050483	69.2803294606954	55.6507346924837	53.89989396258	49.5622532613436
ENSOCUG00000004304	DDX42	44.6233516469551	45.8674788108187	41.690649638354	62.3049315894195	57.2750438849602	57.482601631575
ENSOCUG00000004305	FYCO1	11.4943203151247	10.2121691989007	11.0062912564465	3.97920131215382	4.24980227498814	4.06694666117702
ENSOCUG00000004306	FAN1	5.19170456109706	5.60434261190032	5.50586153357799	8.77627577272852	8.00551368956443	8.19768418091765
ENSOCUG00000004307	EFNA1	6.25709048653513	8.45828857621552	5.23760208868239	3.16431346548582	3.80773244712133	3.76232438185321
ENSOCUG00000004308		19.3762894179485	18.8344464943898	18.1805521476173	4.14314462956492	4.30820460633993	2.94497555213942
ENSOCUG00000004309	NECAP1	43.8223864620697	41.8300816860498	46.3651582715864	104.196048003885	103.217241915965	107.762091082657
ENSOCUG00000004311	MAP2K3	178.210631772588	162.811157316724	163.982433235007	253.260238357418	263.342965012054	233.089843548286
ENSOCUG00000004312	NCL	279.602229112328	271.193877474549	270.383024074967	1945.06393331894	1898.21412071113	2049.93771123892
ENSOCUG00000004313	FOXJ2	32.0383500028951	25.5071214989533	28.6465017041557	13.134118858454	13.4416069183556	16.9612263896544
ENSOCUG00000004314	TRPM1	3.3402513123591	2.60581167240862	2.44355796693717	2.22453615806909	2.41323394126447	1.87016124244493
ENSOCUG00000004316		69.9787995383783	69.2817220624858	67.8003826638125	95.5753167318965	95.4387794538082	92.988421401882
ENSOCUG00000004317	CXCR6	0	0	0	0	0	0
ENSOCUG00000004318	PRM3	0	0	0	0	0	0
ENSOCUG00000004319	FTSJ3	44.72181117537	41.8722135494689	43.5977742679981	138.076096382199	133.483979976596	127.919028982907
ENSOCUG00000004320	TMTC3	14.0879468203261	14.767674333452	14.427598309202	50.492457078333	50.9711076243871	49.8565062388291
ENSOCUG00000004322	XCR1	0	0	0	0	0	0
ENSOCUG00000004323	KRTCAP3	0	0.188269598423539	0	0	0	0.181445431181024
ENSOCUG00000004324	ZFP42	0	0	0	0	0	0
ENSOCUG00000004325	TNRC6A	19.6909377794539	17.3855602154434	18.3576195623592	33.0702612647948	31.2470446738559	34.1117410621425
ENSOCUG00000004326	EMC3	73.9743597165011	75.8681920794001	65.1830427041202	85.390278322259	88.4024794645323	80.3341594244618
ENSOCUG00000004327	IFT172	11.3914801657675	11.9583469786772	11.3563184944377	5.3281011495045	5.97378824775042	6.01828574453536
ENSOCUG00000004329		199.335221740967	187.735319833456	197.286443687666	192.440016947355	198.647624200204	203.978992162456
ENSOCUG00000004330	NRDC	62.4908830490104	63.9167415069791	58.3769783610634	101.977122297927	103.473209464458	97.6224168554623
ENSOCUG00000004331	ZBTB33	13.1482825424504	12.7916706291017	13.0573185901162	20.8973587730915	19.6316697478402	20.6526003077572
ENSOCUG00000004332	MYRIP	10.0947726516043	10.1268125107388	9.67559692516074	6.13642418714159	5.57409722119446	4.73774181418024
ENSOCUG00000004334	TMEM255A	0	0	0	0.102463483643808	0.0924735022871449	0.365482939950872
ENSOCUG00000004336	FAR1	36.4496949232549	39.3190095405497	39.8846986452272	96.9630894451566	100.588685492927	96.8884426144205
ENSOCUG00000004337	SMARCD2	37.4315359915902	39.2460280568989	37.3901603394398	28.8212631551497	30.3464566863772	30.7504939571374
ENSOCUG00000004338	TJP1	60.750533224476	54.9065894130992	64.0604877852138	70.8360654528531	66.4073077701604	74.3831641804497
ENSOCUG00000004339		0	0	0	0	0	0
ENSOCUG00000004340	CCNB1	2.64775444183817	3.06255705054113	4.04688558424274	173.534421962289	189.882682144824	164.117274015544
ENSOCUG00000004341		0	0	0	0	0	0
ENSOCUG00000004343		0	0	0	0	0	0
ENSOCUG00000004344		47.005960160531	39.5379158732525	44.1629688823212	21.2993843763297	19.5356659873523	23.9111997086479
ENSOCUG00000004345	CD79B	0	0	0	0	0	0
ENSOCUG00000004346	RBBP6	29.604224848642	27.3419802896785	30.2067686815231	71.4521202970875	67.3781815145578	76.8610053429638
ENSOCUG00000004347	SCN4A	0	0	0	0	0	0
ENSOCUG00000004348		9.87648514197883	9.67604291103574	9.48246691935786	3.46687064311274	3.18015055408551	3.78418680562557
ENSOCUG00000004350	UBXN10	0	0	0	0	0	0
ENSOCUG00000004353	WDFY1	96.8615729218897	98.3035394830204	97.7354247196868	110.512184000988	112.610853533247	110.321157738809
ENSOCUG00000004354		1408.46419259337	1295.83718363917	1349.92986002984	992.488325914247	972.19120481447	1078.9109938001
ENSOCUG00000004355	TOM1L2	38.4105785936684	41.1233039607387	39.6507670722719	22.6367303172534	23.7411017577	21.0733660463589
ENSOCUG00000004357	ABCC10	3.84529555745603	3.76929673040099	4.06557581401993	2.83213122868323	2.85033194668908	2.22450130171341
ENSOCUG00000004358	CACYBP	185.764304140418	175.573316326897	185.22415143422	563.808561267835	565.744693138125	541.631837908516
ENSOCUG00000004359	SERPINE2	1413.40753412901	1471.32819708253	1411.72376603564	1285.80012496347	1307.16577879207	1276.5701913787
ENSOCUG00000004360	SULT1C3	0	0	0	0	0	0
ENSOCUG00000004362		0.254373547081396	0.493748089925728	0.425855251531333	0.586030685649992	0.902989559997663	0.71377696522969
ENSOCUG00000004363	SLC2A7	0	0	0	0	0	0
ENSOCUG00000004364	SALL1	6.05012877683522	5.33098875962562	6.5965650976678	0	0	0
ENSOCUG00000004365		0.707079283680152	0.119040418734066	0.287480939755175	0	0.0870826703152454	0.114725586531317
ENSOCUG00000004366		3.0374225662786	4.58183618169256	3.11205094978282	0.928471696452981	1.25692139031456	1.65590976030154
ENSOCUG00000004368		0	0	0	0	0	0
ENSOCUG00000004369	C5orf46	0	0	0.253192138884052	1.18974187169548	1.07374445783869	1.61667019251387
ENSOCUG00000004370	PLAGL2	16.9096577611713	13.8336662918856	15.011573589672	18.4744765964746	16.6732526851166	20.7912471349699
ENSOCUG00000004371	DLK2	2.1397304254464	1.26082101535018	0.968820697233071	0.278721911467431	0.335396122285166	0.220930965427946
ENSOCUG00000004372		0.743416691469289	0.438053026034605	0.264472976755612	0.177535738987865	0.160226365349437	0
ENSOCUG00000004373	ATPAF2	41.5412921649704	39.2616022566414	37.84844922615	20.954187768965	21.5114866549924	19.9313885694707
ENSOCUG00000004374	PARP6	11.8534106414885	11.5375992050701	11.6576154247614	7.94147204861437	9.22492939033095	8.61523632697871
ENSOCUG00000004375		0	0	0	0	0	0
ENSOCUG00000004376		52.8465094594825	51.2884759525648	55.124927970357	73.7802345603524	72.1528919118794	75.2305117373219
ENSOCUG00000004377	ZFYVE28	5.99747745769019	4.59416251044835	5.01401330637297	1.50387385025277	1.85275288585289	1.87323184221477
ENSOCUG00000004378	ARRDC3	13.0363928301415	14.0349013325953	12.4076578181342	30.4314224742843	29.8478483401985	31.2068325993387
ENSOCUG00000004380	TMEM145	0	0.242429345914559	0.0731829332939183	0.0982526555493216	0.133009832057285	0.116821031034986
ENSOCUG00000004382		0	0	0	0	0	0
ENSOCUG00000004384	ADAMTS13	0	0	0	0	0	0
ENSOCUG00000004385	KCNV2	0.266259169639663	0.0448260948626893	0.162381584512252	0.0363345686681572	0.0327920220876617	0.216006465692229
ENSOCUG00000004386	NFAT5	24.3760783818609	22.6626197432414	24.9928664918974	50.9548134879655	46.6116437204455	56.2766899278988
ENSOCUG00000004387		100.063812956714	98.5769163107037	109.177906424136	165.567171984332	165.647688367922	157.663215692313
ENSOCUG00000004389	RAB19	0.0407628044725002	0.0480383883056397	0.0580060166173397	0	0	0
ENSOCUG00000004390	FAM35A	1.31899630294877	2.07255797353543	1.35557456790928	1.64494889975086	1.5477429058829	1.24839650927136
ENSOCUG00000004391	ECSIT	39.9359655096733	38.9244822750486	39.7027410788148	25.4758934744132	29.0053498977319	26.0187460287031
ENSOCUG00000004392	FOXN3	19.5164448067639	15.5562649283115	20.3999155831903	13.965249850171	13.4602262308515	15.3148175846468
ENSOCUG00000004393		0	0	0	0	0	0
ENSOCUG00000004394	C17orf99	0	0	0	0	0	0
ENSOCUG00000004395		224.629548466542	235.016491450841	210.89578924489	559.10907575199	568.172610301941	481.828342502725
ENSOCUG00000004396	NQO1	181.784944661653	177.615794287465	162.112814993631	767.360372519553	798.628689625109	662.578781701534
ENSOCUG00000004398	DCSTAMP	0	0	0	0	0	0
ENSOCUG00000004400	NOB1	21.209766413432	18.9787439725253	19.9424049835106	32.4691099981641	33.9707192004169	34.1299021655582
ENSOCUG00000004401	MPDZ	67.8014532032651	67.7539576466246	63.8846340690283	42.4186991045348	38.7734699269586	40.9267040046407
ENSOCUG00000004402	USP30	8.93969999082325	8.45792488835353	8.71977309163393	4.51034060200293	3.78112727350477	4.19484797857197
ENSOCUG00000004403		0	0.0364743245090648	0	0	0	0
ENSOCUG00000004404	MCTP2	0	0	0	0	0.0470318127398505	0
ENSOCUG00000004405	NEUROG1	0	0	0	0	0	0
ENSOCUG00000004406	FBXL7	16.2854268349675	16.6643991578917	16.9568637538768	28.532945401332	26.4701527530691	30.1357472617292
ENSOCUG00000004407		24.5669327943457	25.1780269041902	27.9814994216081	24.4232706127538	26.4849697576467	28.0160290042966
ENSOCUG00000004408	MARCH11	0	0	0	0	0	0
ENSOCUG00000004410	GIP	0	0	0.368438215893969	0	0.669635706217081	0
ENSOCUG00000004411	IGF2BP1	0.355700234376957	0.304863776946899	0.23007554394711	1.57534296558533	1.11509821879048	1.13852710262875
ENSOCUG00000004412	AP1G1	47.1986414811999	48.1970460543506	47.6095139706527	107.207367033604	105.878191299348	106.056717929167
ENSOCUG00000004413		18.2740192354801	13.7711106926446	16.2747211921432	18.4061059195748	18.7549735598835	15.5310079338772
ENSOCUG00000004414	RAB22A	76.4358721221138	80.6919761480089	72.7779756233128	69.4107469848239	63.2456800692147	61.1027619831846
ENSOCUG00000004415	NFYB	6.62515463280489	7.86422817454152	7.10492109421591	9.24071251152344	9.60210791012274	9.18770519335915
ENSOCUG00000004416		46.3039047128019	44.5224134918187	43.2840962519306	63.5402852989012	69.1483339063319	63.6661222231325
ENSOCUG00000004417	WBP2NL	0	0	0	0	0	0
ENSOCUG00000004418	CREB3L1	162.113555712193	147.137256597146	155.088663787291	38.3883109334387	39.4667510915435	44.4614638844173
ENSOCUG00000004419		51.3772137676417	70.0280385368374	48.1332230910207	70.2107734517305	79.285519858698	59.5986385034069
ENSOCUG00000004420		0	0	0	0	0	0
ENSOCUG00000004421	DSN1	5.71768613424446	4.83117101701371	5.52657323839936	32.5645439398251	31.8076960453342	35.2880079952531
ENSOCUG00000004422	BTG2	23.4043324998432	23.5541029021955	23.8821032653649	6.50008796946646	7.62887603533914	6.51551813838968
ENSOCUG00000004424		24.9114069837305	22.3284224672168	20.9699881755978	57.9828405108785	65.6389018570296	47.0231944547527
ENSOCUG00000004426	SOGA1	22.6156879626518	19.6571546692566	19.3878628884228	19.6177583762278	20.360826837757	20.8220434101232
ENSOCUG00000004428	IMPAD1	92.6049392007239	96.5979931243384	88.4456406041889	133.985235904119	132.879285369987	134.196536886456
ENSOCUG00000004429	TRIM38	22.4437139146456	25.228354118001	22.9734163091731	32.8490981886511	33.2434403984655	29.2696083265715
ENSOCUG00000004430		0.0938302933276293	0	0	0.0298768835952272	0.0539278963629093	0
ENSOCUG00000004432		130.586863322746	133.464488787713	131.570250617691	132.968017243537	133.239989914601	118.267190779811
ENSOCUG00000004433	SLC17A2	0	0	0	0	0	0
ENSOCUG00000004434	CHD1	21.529237311849	20.5091637143393	21.6919048690791	61.3088737272524	59.1651365715516	61.9440855990471
ENSOCUG00000004436	INSR	22.4327678431725	21.7477092691233	20.6677549260664	32.8076349288527	31.8817129959195	32.4094809018824
ENSOCUG00000004437	DDX53	0	0	0	0	0	0
ENSOCUG00000004438		10.0560382819242	8.49314416100907	8.824424233347	11.6872411031839	7.80245175547722	9.32742919667244
ENSOCUG00000004441	PBLD	1.81866989920453	4.43964468254266	2.58799162029419	1.24090724136819	0.671952784785637	0.590168530486817
ENSOCUG00000004443	HNRNPH3	123.01403832571	141.017727165223	130.864582446704	266.951332531608	263.496182669661	283.363382166175
ENSOCUG00000004444	CHST9	0	0	0	0	0	0
ENSOCUG00000004445		23.4210359496324	18.6715078803255	21.0753419825052	13.4894586265766	15.1435964754449	16.4299670253705
ENSOCUG00000004446	VPS37B	24.1626699173828	22.6640657121484	26.384305863249	19.2186323963514	18.9603069706404	20.834447802819
ENSOCUG00000004447	ALPL	0.640333960087524	0.670777343718774	0.860581366560896	0.0339818881321654	0	0.0404039889396137
ENSOCUG00000004448	CNOT11	25.4766311153485	22.9801309836923	24.2399351590817	37.8248282905411	37.4218640598993	43.1063792526299
ENSOCUG00000004449	RUFY2	6.50205952349887	6.16529839561456	5.84929284356991	9.42364886070782	8.79480074008078	9.76157155477116
ENSOCUG00000004450	CCNF	0.237360650700608	0.326347196423641	0.0562945640722996	23.4294794002534	22.2024104279563	17.657948152536
ENSOCUG00000004451		87.8143002985996	93.2246465503309	82.0286593090177	108.048828188861	108.89542295289	106.644983660141
ENSOCUG00000004452		0	0	0	0	0	0
ENSOCUG00000004454	DHX29	16.61932917312	15.7212122236525	16.9417582598154	45.1703784224532	45.4405152802382	43.4014769965754
ENSOCUG00000004455	GUCY1A3	0	0	0	5.30137154507134	5.62882187834219	4.57295079455676
ENSOCUG00000004456	MAGED2	85.3753933090449	91.7448941158975	73.9605409758235	27.0419691551802	28.2705458228657	21.2046613298273
ENSOCUG00000004458	CREBBP	13.5940952481595	12.2312456920809	14.0913008906271	20.4410274650017	19.2220032366922	21.6926535526668
ENSOCUG00000004459	KCNA1	35.0447527652941	35.1449236249672	34.0359658311293	42.441779666774	40.5224107300427	43.585314310767
ENSOCUG00000004460	BNC2	20.9110018850721	17.4986674251613	19.6993541770338	24.0629916900324	24.0087724202155	28.2423417472825
ENSOCUG00000004461	CDH9	0	0	0	0	0	0
ENSOCUG00000004462	PCF11	10.6742625855423	10.4175981663493	10.1789716324656	15.7475442533386	15.5707869750437	16.7379840066225
ENSOCUG00000004463	SKIV2L2	52.3648149074748	59.7136548120481	54.8091662951449	133.251742706892	134.717281357999	125.21564892736
ENSOCUG00000004466	WDR37	12.5141809730296	12.2647397407926	10.8119071688312	19.7608147028144	16.9534754192997	17.7665318031759
ENSOCUG00000004467	KCNC2	1.16363509863394	1.37132749912332	0.987710932221139	0	0	0
ENSOCUG00000004468	PUS3	10.5606240852073	10.6291690665297	11.047544273793	23.2295571383934	23.0316670166847	27.8141223688108
ENSOCUG00000004469	ZDHHC13	10.8008610988202	11.7463858146703	9.63699403736618	12.7723907687476	13.1139573548976	11.6361743910323
ENSOCUG00000004470	DCAF6	32.6633676661391	31.7849377988184	34.0084877859184	68.1425321732924	69.1325671430794	66.5507342923503
ENSOCUG00000004472	PLPP1	55.0012837440502	55.9793844811673	49.0061674675228	25.0756916132666	25.4327789864415	28.7498372575047
ENSOCUG00000004473	HYLS1	6.45636088419237	7.04512032316033	7.6562399958784	76.064452348633	77.1005187858456	64.0953096390077
ENSOCUG00000004474		0	0	0	0	0	0
ENSOCUG00000004475		6.63817065369353	7.04069117089695	7.00593591764167	4.91432179659046	4.91208706893554	4.71214497727335
ENSOCUG00000004476	DDX25	0	0	0	0	0	0
ENSOCUG00000004479	SLC38A9	4.26371337754639	4.71551198613021	3.36036252818632	7.39384136489272	6.33365397144308	6.55612961589697
ENSOCUG00000004480	CSRP3	0.211229611322836	0.0995724432770508	0.120233026191381	0.605326281844039	0.437046559946912	0.623761206593569
ENSOCUG00000004483	EIF3M	83.9767407402864	94.3538641983661	87.2749905935707	121.150644786929	124.56963299548	116.522046352735
ENSOCUG00000004484	GLRB	12.9755332669727	14.7672029651688	11.6061676303592	4.24963757050046	4.15491542534407	4.12642028977284
ENSOCUG00000004485	E2F8	0.0846188044760613	0.0332406879259806	0.0802757945974331	29.0184899772482	26.2135630449985	30.6903154935777
ENSOCUG00000004486	CHL1	0	0	0	0	0	0
ENSOCUG00000004487	DRP2	0	0	0	0.0146795821839777	0.0132483527631811	0
ENSOCUG00000004488	GMFB	41.7621354531532	46.2045632003729	40.2360074741489	70.9484283439922	73.8428113851613	63.2070496151135
ENSOCUG00000004490	GUCY1A2	0.217953805046187	0	0	0	0	0
ENSOCUG00000004491	CCDC73	0.036537754665877	0	0	0.191963217532862	0.204746683896357	0.269740044894956
ENSOCUG00000004492	KCNQ1	0	0	0	0	0	0
ENSOCUG00000004494	THSD7B	0	0.0435680508413992	0	0	0	0.0209944245827676
ENSOCUG00000004495		1.90571283853413	2.24585561570907	2.98304037741471	0	0.657172097471868	0.432890115001126
ENSOCUG00000004497	TAF7L	0	0	0	0	0	0
ENSOCUG00000004499	SLC4A1	0	0	0	0	0	0
ENSOCUG00000004500	TACC1	152.41291226145	141.540193709515	145.310702577684	277.167867705107	266.740306472973	277.356898974774
ENSOCUG00000004501		64.3213428530349	61.0312131364935	48.1802725676094	2.16171028089839	1.80087500590364	1.28512162038672
ENSOCUG00000004502	RAB11FIP1	8.82686765276869	7.99635554916046	8.8580351940915	2.61940147898336	2.45029308530876	2.27330778359144
ENSOCUG00000004503	SRRM4	0	0	0	0	0	0
ENSOCUG00000004504		0	0	0	0	0	0
ENSOCUG00000004505	CCDC77	2.08030344953572	2.0103187079508	2.01300377283947	12.7180386052319	11.9802206324784	11.1994125855311
ENSOCUG00000004508	OR4K5	0	0	0	0	0	0
ENSOCUG00000004509	MYH3	0.019341856218042	0.0227941038791764	0	0	0	0.0439357818935075
ENSOCUG00000004510	CASP10	18.5538436048116	18.9614381269182	17.2234196869878	68.193602290302	68.3554131770474	60.0906635505115
ENSOCUG00000004511	HSPB8	25.7898068201962	25.3209328073291	25.5340029868179	1.07523408762222	0.913318541107302	1.01523038875378
ENSOCUG00000004513	DACH2	0	0	0	0	0	0
ENSOCUG00000004516		39.7197750320539	47.1212541539548	45.9710410285093	110.537702515626	110.565986492251	125.713528483325
ENSOCUG00000004518	EFCAB1	0	0	0	0	0	0
ENSOCUG00000004519	ERCC8	15.6033238832925	15.2678582398672	10.496312901183	32.1585643881247	33.6701379234025	25.5623248513484
ENSOCUG00000004521	JADE1	3.50016802077884	4.21656289838257	2.98847157849865	24.4819086698111	23.1343413007128	23.3664248384288
ENSOCUG00000004522	ADPRM	1.34681768320271	1.58720558312427	1.53323167869223	2.34793005122351	2.23512187142643	2.44747917934427
ENSOCUG00000004524	AKAP9	11.8732817812776	11.8627221403727	11.5126221368424	18.139818928556	16.3792960548438	18.483810473217
ENSOCUG00000004525	NDUFAF2	8.44151852621505	9.16282513036311	7.27065946749052	4.66845458024362	5.36236877167752	8.07378486677773
ENSOCUG00000004527	ICAM5	0.847662882311186	0.946381938597633	1.39669389032073	0.255702098221169	0.230771663461621	0.101342070891602
ENSOCUG00000004528		31.5357360521769	27.7258361944172	28.4925553624615	56.4232249934334	51.3536182700655	63.6752499826117
ENSOCUG00000004530	SERPINB13	0	0	0	0	0	0
ENSOCUG00000004531	ANKRD6	0	0	0	0	0	0
ENSOCUG00000004532	THRB	17.2926265782973	15.3286392334032	17.6533063723861	21.4742394459547	18.0841872463245	19.3842587311064
ENSOCUG00000004533	PTPN11	119.35478447237	120.961383532711	112.614565644076	250.895837914205	231.242934642843	242.929886611977
ENSOCUG00000004534	MDN1	5.18280290517842	4.94218573745856	4.89759237987769	26.3620740840405	22.4454006206382	23.3816354655514
ENSOCUG00000004535	EIF4E2	75.0850858383809	66.9045865616388	76.443441216308	162.692019152014	164.854692797181	161.8921044314
ENSOCUG00000004536	EIF2B5	23.6557095895501	21.5371979364846	20.6166108156936	38.0156751967125	38.0407409728237	33.558688414824
ENSOCUG00000004540	KCNS2	0	0	0	0	0	0
ENSOCUG00000004542	RIMBP2	0.233183496393005	0.183202300743245	0.331823237916783	0	0.0335048921330014	0
ENSOCUG00000004543	AIFM2	25.9060117151985	28.1213285413635	24.4453967812979	22.6887017486105	24.714779338608	17.1897076711169
ENSOCUG00000004544	BSND	0	0	0	0	0	0
ENSOCUG00000004545	STK3	27.1021089914777	22.9308885942403	25.4285696821771	24.2769364509474	24.0068384848796	26.215226301033
ENSOCUG00000004546		3.26646255097669	4.77335507370836	3.34671836479022	7.67584623703525	7.26539204454413	7.79089213643764
ENSOCUG00000004547	SAR1A	119.43914498326	118.355643329333	109.101240469889	126.879623892164	134.24265173821	115.77481737038
ENSOCUG00000004549	CYP51A1	44.401985928062	44.5910440823033	43.7674198900207	62.2833042033759	64.0955827247823	62.5772852981152
ENSOCUG00000004550		2.21199925546594	2.09993013625981	2.18590594535998	2.99340946489191	3.8669361431043	4.39656237094127
ENSOCUG00000004551	BEND7	11.8966500368215	11.7895738260077	12.3975676007187	4.01763992950195	3.1079384604404	4.09450079433331
ENSOCUG00000004554		30.0789024629318	29.2244091195552	32.1940991267663	1.73088164740118	1.24969936439689	1.99919420152371
ENSOCUG00000004555	PCDHB4	2.0989477616805	2.4173625058053	2.37588811392639	0.318977808041674	0.370129011695462	0.704340269707495
ENSOCUG00000004556	AP2M1	545.120898032209	567.399989953813	545.755923009835	403.658468123942	415.896155211838	348.689784429975
ENSOCUG00000004558	PCDHB5	0.287682321219655	0.169514772526368	0.477605094677179	1.14502615822279	1.15739504777909	1.36142006154265
ENSOCUG00000004559	LRRD1	0	0	0	0.124665883923925	0.0375037378916851	0
ENSOCUG00000004560	DPM3	20.9915293742092	20.932340297822	20.1056338242881	10.797227308721	13.9207422797853	9.62831400946996
ENSOCUG00000004561	C2orf76	5.66917594417155	8.57400599866337	5.78157452038204	14.0801330712043	15.7212711731997	16.6337663527028
ENSOCUG00000004563		0.190813432880322	0.16865319807944	0.0678825175407686	1.04806994070268	1.43939060104187	1.13778043568024
ENSOCUG00000004565	ABCF3	64.2453375307037	66.1157751026348	60.6470060443742	46.5198647221912	44.6738187105563	43.9008498528485
ENSOCUG00000004566		409.399289324514	425.19042339734	373.25382945643	680.904912365512	709.584695686438	575.392438353179
ENSOCUG00000004569	ANXA11	55.3041392800172	55.2210303344908	54.1342072675469	48.9086830836795	47.3599110903288	47.5226467804234
ENSOCUG00000004570	KRIT1	7.45663633109956	7.00456119637293	8.27342119225042	12.5528090498176	12.0928935201246	11.9302721331335
