ensemble_geneid	gene_name	Pig_SF1	Pig_SF2	Pig_SF3
ENSSSCG00000008268	AUP1	90.7011479310506	85.9298107032044	91.2211660617313
ENSSSCG00000008270		51.6725617755832	50.8684637906382	49.2629227689477
ENSSSCG00000008272		0	0.091055961130407	0.0872969598658393
ENSSSCG00000008273		11.2758945450181	14.5988502033517	15.4649103056382
ENSSSCG00000008274	DCTN1	151.460820671655	149.265272310369	148.30740304246
ENSSSCG00000008275	TTC31	14.6138844905836	14.3673489402273	14.4831992487296
ENSSSCG00000008277		4.49469685337829	3.69477073048664	3.18801782279416
ENSSSCG00000008278	LBX2	0	0.162544905232297	0
ENSSSCG00000008281		6.76807634292842	5.72153185191391	8.7580958984508
ENSSSCG00000008282		1.55566482981212	1.24327919317457	1.50980807636809
ENSSSCG00000008284		0	0	0
ENSSSCG00000008287		5.51841149563156	4.65084662902175	5.91950628939817
ENSSSCG00000008289		68.355794665568	68.7072194894646	51.7297496821735
ENSSSCG00000008290		197.262436134661	209.612125981277	183.631565116687
ENSSSCG00000008291	BOLA3	152.80812365403	102.699092736842	118.096008904345
ENSSSCG00000008292	TET3	3.85132033991603	3.45473922131258	3.87685885568799
ENSSSCG00000008293	DGUOK	14.6820899954622	12.2382953785134	12.8685285632782
ENSSSCG00000008294	ACTG2	88.5666578050777	81.3321735879848	22.5096466081952
ENSSSCG00000008296	NAT8	0	0	0
ENSSSCG00000008297	TPRKB	26.7456305700122	24.5401075217988	25.3004295621923
ENSSSCG00000008298		43.9016901958146	39.1817547232644	48.9323665824
ENSSSCG00000008299	C2orf78	0	0	0
ENSSSCG00000008300	STAMBP	15.0603642907906	16.6446636405697	15.0134101197595
ENSSSCG00000008301	EGR4	0	0	0.0492767750981632
ENSSSCG00000008302	FBXO41	0	0	0.0350850638698399
ENSSSCG00000008303	CCT7	277.611706605645	257.783722874377	226.241458052244
ENSSSCG00000008304	PRADC1	28.428048966162	25.2998844830602	28.0204711153979
ENSSSCG00000008305	SMYD5	25.1016482980691	22.124534040099	20.2586936515745
ENSSSCG00000008306	NOTO	0	0	0
ENSSSCG00000008307		0.953976475003313	0.21112975602766	0.60724149005553
ENSSSCG00000008308	EMX1	0	0	0
ENSSSCG00000008309	SPR	134.924181310826	126.773930865676	136.41863144607
ENSSSCG00000008310		48.7053126916431	56.5514602631663	45.5562655580702
ENSSSCG00000008311	CYP26B1	4.81017929147459	6.19354631121948	4.99599453282425
ENSSSCG00000008312		6.71581680825745	6.70560768562546	7.22246176483827
ENSSSCG00000008313		2.41367541868108	3.24071456842077	3.21789215313111
ENSSSCG00000008314	ATP6V1B1	0.103132591892208	0.0247269083636373	0.094824496945613
ENSSSCG00000008315	PAIP2B	10.4495104927895	13.2100706939619	8.34610449802104
ENSSSCG00000008316	NAGK	118.499921987893	117.209214929545	128.239090107171
ENSSSCG00000008317		98.5231928595964	100.269304721349	91.3423559197765
ENSSSCG00000008318		26.0435577675452	19.6397590829332	23.3315674734999
ENSSSCG00000008319	CD207	5.20944270337029	4.82073188375546	5.63009635776699
ENSSSCG00000008321		0	0	0
ENSSSCG00000008326	TGFA	0	0	0
ENSSSCG00000008332	C2orf42	9.34517926825227	11.006982828873	10.7812829291849
ENSSSCG00000008334	MXD1	8.53235668716317	8.6311913680658	11.0689896660776
ENSSSCG00000008335		19.8639998430442	17.3738240800905	19.82231893807
ENSSSCG00000008336	ANXA4	271.760932597752	283.902321411807	299.964795470411
ENSSSCG00000008337	AAK1	38.8171183435957	36.7204366975567	39.1700998653259
ENSSSCG00000008339	GFPT1	62.721724314501	67.6552477550746	70.7029616537331
ENSSSCG00000008340	ANTXR1	165.332110804413	168.760560444746	205.032073807565
ENSSSCG00000008344	ARHGAP25	0.0263737572078582	0.0758799676086205	0.315239021738133
ENSSSCG00000008345	BMP10	0	0	0
ENSSSCG00000008346	APLF	8.99825290871662	10.8338568270218	8.35624880898917
ENSSSCG00000008347	FBXO48	2.14134861966113	2.92831789486014	2.18760790162813
ENSSSCG00000008348		0.0673168883570295	0.16139791497393	0.09284102082506
ENSSSCG00000008349	CNRIP1	26.5165867084762	28.6629662052758	31.0437879347941
ENSSSCG00000008352	PNO1	31.7772853398025	32.0489509398112	28.542531216179
ENSSSCG00000008353		14.0592037471219	13.1206202879226	13.9063997150197
ENSSSCG00000008354	C1D	53.656536755502	50.2124613670215	51.4842595794602
ENSSSCG00000008355		38.8928870578554	35.1882926712419	38.4586277035169
ENSSSCG00000008356		7.87224489535115	9.76260558867737	8.98519928374669
ENSSSCG00000008357	SPRED2	15.6016178325765	14.9213719102573	18.0886248739043
ENSSSCG00000008358	ACTR2	265.812424831818	283.956532587729	234.554354668274
ENSSSCG00000008359	RAB1B	545.819945320407	572.527387779932	486.306375063071
ENSSSCG00000008360	CEP68	8.09520658286255	6.9872184890408	8.14821134537021
ENSSSCG00000008362	SERTAD2	24.2151536546286	24.4508043868222	26.580018434946
ENSSSCG00000008363	AFTPH	31.3515289881756	34.6817300894269	33.2499878329345
ENSSSCG00000008366		0	0.132137605217068	0
ENSSSCG00000008367		4.28066366988706	4.92636097398219	2.62388298172649
ENSSSCG00000008368	UGP2	90.2494641093263	93.0827412307677	83.7277828084114
ENSSSCG00000008369		0	0	0
ENSSSCG00000008371	OTX1	0.187054210784719	0	0
ENSSSCG00000008372		46.5982935688889	55.2305808934745	44.5465319673625
ENSSSCG00000008374		0.838924035806285	0.482733864284447	1.0798794784092
ENSSSCG00000008375		0	0	0
ENSSSCG00000008376	COMMD1	45.3439764577155	43.3348819430636	47.211269895936
ENSSSCG00000008377	CCT4	210.032977099718	201.428707755105	184.563024147042
ENSSSCG00000008378	FAM161A	4.88622096952866	5.69597539863135	5.0348099434841
ENSSSCG00000008382		26.4739270641993	28.2784520842648	30.3236035417014
ENSSSCG00000008383		10.3769444477034	8.14241426392626	9.54100463328214
ENSSSCG00000008384		0	0.101333374464779	0
ENSSSCG00000008385	PUS10	15.4821321781579	15.2056672520749	13.4917424378744
ENSSSCG00000008386		5.25570372802997	4.24974658095069	5.21132314425547
ENSSSCG00000008387	PEX13	27.5618203273197	30.0577732068116	23.603807709619
ENSSSCG00000008388	REL	2.31572744915637	2.59887955956195	1.94797175814561
ENSSSCG00000008389	PAPOLG	14.5795443840022	13.5720368256718	13.3722787916604
ENSSSCG00000008392	BCL11A	0.229366277110157	0.439939988843818	0.150635087763166
ENSSSCG00000008394		2.01747290785759	3.28920173790793	4.08089111477178
ENSSSCG00000008395	VRK2	35.2144096545661	37.6198003783058	35.2421364932587
ENSSSCG00000008396		0.0835657924433202	0.50756861536705	0.512226321793253
ENSSSCG00000008397	EFEMP1	606.878194033169	571.471512743018	655.997838945449
ENSSSCG00000008398	PPP4R3B	87.6487176905575	97.4198144110932	82.1539947774517
ENSSSCG00000008399		29.4994775774024	28.3805222372905	27.6380710493953
ENSSSCG00000008400	CFAP36	30.2556497967184	30.6071543793826	29.1257218896551
ENSSSCG00000008402	CLHC1	2.25744433157689	2.26566129699574	2.07559045299594
ENSSSCG00000008404	MTIF2	19.5498820583034	19.4565054424142	19.7837985457159
ENSSSCG00000008406	CCDC88A	31.298956931909	36.134753519312	36.581517784834
ENSSSCG00000008408		1078.08814572548	1104.79256058406	1069.88951190984
ENSSSCG00000008409		230.355271185566	224.114495113666	219.53399948951
ENSSSCG00000008410	C2orf73	0	0	0
ENSSSCG00000008412	PSME4	45.9284094970103	45.6293296892716	43.9683401100276
ENSSSCG00000008413	GPR75	0	0.0446601761936414	0.0428165005385208
ENSSSCG00000008414	ERLEC1	87.3063456726254	92.8009941898678	81.962475124047
ENSSSCG00000008415		9.74775749384696	9.24625953610841	8.91352792546918
ENSSSCG00000008416	CHAC2	3.54267962804429	3.19769339226176	2.42700077740937
ENSSSCG00000008418		0	0	0
ENSSSCG00000008419		0	0	0
ENSSSCG00000008421		0	0	0
ENSSSCG00000008422	STON1	57.6314023428677	60.275475446363	45.1290233306969
ENSSSCG00000008423	PPP1R21	31.3401746891101	29.3232042712261	23.7200690154021
ENSSSCG00000008425		0	0	0
ENSSSCG00000008427	KCNK12	17.9369762800028	16.7553556381929	30.8422189367778
ENSSSCG00000008428	MSH2	8.26700680944793	8.22639614084567	7.14383281557456
ENSSSCG00000008429	EPCAM	0	0	0
ENSSSCG00000008430		0	0	0
ENSSSCG00000008432		0.211994772222612	0.609930406301665	0.0974585107496607
ENSSSCG00000008433	CALM2	926.875434727082	931.8128465677	781.996778080339
ENSSSCG00000008434		17.695548639662	15.7364003916743	15.8756157580614
ENSSSCG00000008436		0	0	0.262388298172649
ENSSSCG00000008437	SOCS5	35.2529055001252	34.0359343450887	47.5303866085324
ENSSSCG00000008439	RHOQ	151.031701783066	156.907532066175	193.566805743373
ENSSSCG00000008440		11.2473448340793	12.563196644985	8.02970583283775
ENSSSCG00000008441	ATP6V1E2	1.47088883810717	1.55169519664578	0.676198918196721
ENSSSCG00000008442	TMEM247	0	0	0
ENSSSCG00000008443	EPAS1	210.724665525989	248.958936686466	199.103335321078
ENSSSCG00000008444	PRKCE	6.40752865184512	6.91064710034742	7.99678967294467
ENSSSCG00000008445	SRBD1	17.3404516353341	17.4184111342307	17.6710674855024
ENSSSCG00000008446	SIX2	2.89372864084182	0.960640389925695	5.01424037806713
ENSSSCG00000008447		6.50237442776399	6.97837686653694	5.83621329056651
ENSSSCG00000008448	PREPL	38.5906430348576	41.4343766954777	37.8196878347285
ENSSSCG00000008449		1.12774058564494	0.579397098869862	0.999860837064436
ENSSSCG00000008450		0	0	0
ENSSSCG00000008451	PPM1B	34.3549792547559	35.1308572348748	38.8817172174021
ENSSSCG00000008452	LRPPRC	71.8951974081323	75.1913676201722	68.2932254882605
ENSSSCG00000008453	ABCG8	0	0	0
ENSSSCG00000008454		0	0	0
ENSSSCG00000008456		11.6262991351988	12.1438859509291	13.3993636263765
ENSSSCG00000008459		8.87141374969799	7.61909099742616	9.43505311438195
ENSSSCG00000008461	ZFP36L2	97.1658929240002	89.1923725977387	127.441958376291
ENSSSCG00000008464		14.6834840600959	16.1733360277325	18.7137314545534
ENSSSCG00000008465	KCNG3	0	0	0
ENSSSCG00000008466	COX7A2L	386.15176284682	379.61495809721	354.792511189751
ENSSSCG00000008467	EML4	55.195739588862	57.1693416182088	44.0972496553572
ENSSSCG00000008468	PKDCC	201.120302513014	196.175852288307	198.410677520681
ENSSSCG00000008470	THUMPD2	18.4948989932912	18.1414992101147	17.5863651946578
ENSSSCG00000008475		17.1812780057562	20.2548583909684	16.109396275145
ENSSSCG00000008476		18.8212874606962	24.8828296328997	20.2381598516695
ENSSSCG00000008477	CDKL4	1.34711375432712	2.12245235046006	1.76941964762026
ENSSSCG00000008478		26.5530305488005	29.3989084848416	24.4139870624913
ENSSSCG00000008479		24.8105972403428	25.3670363251022	21.4586702038071
ENSSSCG00000008480	MORN2	32.274588726136	34.4380517143311	33.4173775973717
ENSSSCG00000008481		0.0188284830592691	0	0.0173117091463227
ENSSSCG00000008482	GEMIN6	17.9114460867367	18.7896625821849	16.0338925865548
ENSSSCG00000008483		0	0	0
ENSSSCG00000008484	SRSF7	40.1647761110034	44.3793201690041	32.2849647301626
ENSSSCG00000008486	GALM	101.037831127905	100.873202715421	88.3640631671435
ENSSSCG00000008487	ATL2	11.5477735973164	12.1016818841185	10.8570076292285
ENSSSCG00000008488		1.6174044356212	1.33719430668909	2.10246659186477
ENSSSCG00000008490		0	0	0
ENSSSCG00000008491		12.3079195498886	10.956264056456	13.6377433993095
ENSSSCG00000008493	CEBPZ	38.8301487168393	38.0331575080008	36.4630605544528
ENSSSCG00000008494	NDUFAF7	11.4872113727925	11.8394413985114	11.8327570867336
ENSSSCG00000008495	PRKD3	71.9832276787296	79.2906701824152	82.658004272864
ENSSSCG00000008497	GPATCH11	8.56695979196743	9.13527643529733	8.15224121618163
ENSSSCG00000008498	HEATR5B	19.7099310892573	21.5604402120452	18.4843342989866
ENSSSCG00000008499	STRN	42.2454337143559	46.1114339510655	39.825387995966
ENSSSCG00000008501	VIT	0	0	0.265085546302638
ENSSSCG00000008503	FEZ2	17.9250026265887	18.7582213752454	16.9652552517865
ENSSSCG00000008504	CRIM1	124.486014386734	123.858843144631	87.9235851700611
ENSSSCG00000008508	FAM98A	58.0673618990333	57.7813454514305	53.0959870001861
ENSSSCG00000008509	RASGRP3	0.507238516368766	0.41696472193533	0.555210348796632
ENSSSCG00000008510	LTBP1	45.2349564513649	48.7527466131046	62.2255062627999
ENSSSCG00000008511		17.6840531936059	10.9026021555548	14.8658025980583
ENSSSCG00000008512		23.1300491389631	19.4171993708274	21.0362182855677
ENSSSCG00000008513	BIRC6	24.5542704601867	27.1357208036787	25.5651168915513
ENSSSCG00000008514		24.8782100344154	27.626259579557	26.1848086970152
ENSSSCG00000008515	MEMO1	44.1074445241443	44.5509287714343	39.8463330608777
ENSSSCG00000008516	DPY30	95.2952895094653	97.0260536892291	92.2300498726021
ENSSSCG00000008517	SPAST	11.7587969853225	11.3698983348683	12.7691835714504
ENSSSCG00000008518		17.8566903852423	26.4216881440076	22.203663085764
ENSSSCG00000008521		0	0	0
ENSSSCG00000008522	XDH	0.0191086474390112	0	0
ENSSSCG00000008524	GALNT14	0	0	0.0555143415663197
ENSSSCG00000008528	LBH	54.1786639577206	39.5735506542103	69.7977626751459
ENSSSCG00000008529	YPEL5	74.5963742999872	72.6949586408712	87.0220088111812
ENSSSCG00000008532		0	0	0
ENSSSCG00000008533		0	0.072610762654975	0.139226443927936
ENSSSCG00000008534	TOGARAM2	0.0342102219519211	0.0656175129730501	0.0314543349243177
ENSSSCG00000008535	CLIP4	40.4159948697083	38.1723394113821	36.1628889252387
ENSSSCG00000008536	WDR43	36.8247920733938	40.6512900949414	34.0151786173116
ENSSSCG00000008537	TRMT61B	5.79223597271056	4.62358082408832	4.65593861777155
ENSSSCG00000008538		0.0669569049968854	0.128427859615907	0
ENSSSCG00000008539		0.182454517077051	0.174980034595286	0
ENSSSCG00000008540	PPP1CB	257.157639128566	267.425384731621	257.277936442609
ENSSSCG00000008541		0	0	0.193078181673797
ENSSSCG00000008542		37.9552178729584	36.1266471424736	39.8830213221501
ENSSSCG00000008543		28.1369465942026	25.0953809727616	19.4027301948827
ENSSSCG00000008544	C2orf16	0	0	0
ENSSSCG00000008545	ZNF512	11.6919291435434	13.6255215123634	13.2732984567849
ENSSSCG00000008546	GPN1	38.6932858261623	40.4017901134566	34.1553096773846
ENSSSCG00000008547		3.84335846044111	2.87961747579251	3.09202901011373
ENSSSCG00000008548	SUPT7L	18.3927744902954	19.3550938942108	17.8740097492199
ENSSSCG00000008549	SLC4A1AP	40.6808155881827	37.9496790283604	37.7939212702226
ENSSSCG00000008550	SLC5A6	32.0273456775968	33.0591831201225	31.0907200635002
ENSSSCG00000008552	PRR30	0	0	0
ENSSSCG00000008553	PREB	47.0820742532739	39.7157097943311	41.8071051024454
ENSSSCG00000008554	ABHD1	0.294264188823246	0.366872064307918	0.459950345239038
ENSSSCG00000008555	CGREF1	9.76375068866921	7.38165507733508	7.53561270418246
ENSSSCG00000008556	KHK	12.6008378511903	11.3840702543584	14.0484177801527
ENSSSCG00000008557	EMILIN1	166.59213312039	131.477967164344	156.919701144554
ENSSSCG00000008558	AGBL5	3.09497356550322	2.98879640680819	3.10254950056383
ENSSSCG00000008559	TMEM214	49.0632648805693	47.5854309865768	46.0400367058334
ENSSSCG00000008560	DPYSL5	0	0	0
ENSSSCG00000008561	CENPA	2.12669914809921	1.01978809970895	1.17322665807222
ENSSSCG00000008562	SLC35F6	41.6990587063239	42.5487966009572	46.4983470711979
ENSSSCG00000008564	CIB4	0	0	0
ENSSSCG00000008565	C2orf70	0	0	0
ENSSSCG00000008568	DRC1	0	0	0.0464439196461697
ENSSSCG00000008569	HADHB	87.0607952931931	82.5328771330141	75.6694503603161
ENSSSCG00000008570	ADGRF3	0	0	0
ENSSSCG00000008571	HADHA	106.273533147701	99.0965394977433	99.2496114643128
ENSSSCG00000008572	GAREM2	0.50353515915817	0.86233428180061	0.859804527511571
ENSSSCG00000008573	RAB10	146.783201194256	161.614885897058	137.101747692141
ENSSSCG00000008574	KIF3C	10.1435473291476	10.7413376932536	12.5906526671929
ENSSSCG00000008575		23.8894173401469	22.6835085620917	24.0643925978276
ENSSSCG00000008576	DTNB	18.6927822804204	20.028795774515	21.6911036763662
ENSSSCG00000008577	DNAJC27	1.62258417724182	0.51870431421437	1.19349839298353
ENSSSCG00000008578	ADCY3	14.4653588882876	14.3865731578184	18.4298501539123
ENSSSCG00000008579	CENPO	1.21852818501614	1.90440086311151	1.01662904714188
ENSSSCG00000008580	PTRHD1	11.3302611370994	12.8854666916633	13.8285724712769
ENSSSCG00000008581	NCOA1	19.3586319291066	20.546887875583	21.4152626118697
ENSSSCG00000008582	FAM228A	0	0	0
ENSSSCG00000008583	ITSN2	19.1126249545296	18.4462950849897	18.5155110479368
ENSSSCG00000008584		2.13122403989958	1.45993980231394	2.23947216190625
ENSSSCG00000008585	PFN4	0	0	0
ENSSSCG00000008586	TP53I3	3.37102264003892	3.23292438917061	3.09946177216041
ENSSSCG00000008587	SF3B6	62.9959855856279	53.1354215677468	57.2016739558141
ENSSSCG00000008588	FKBP1B	10.2081559108658	8.56622003755854	8.2125866064845
ENSSSCG00000008589	WDCP	7.0743599597013	5.22885682325797	6.09017049968545
ENSSSCG00000008590	MFSD2B	1.33556706500152	0.896597697263843	1.47357268253517
ENSSSCG00000008591		2.79233327647594	2.27909938298057	2.8951420586581
ENSSSCG00000008592		3.24838879446332	4.39208259084008	3.81906795713307
ENSSSCG00000008593	KLHL29	3.05764114981615	3.02758814664807	2.97562372712505
ENSSSCG00000008595		0	0	0
ENSSSCG00000008596		0	0	0
ENSSSCG00000008598	RHOB	47.9721694449683	45.7316730856989	37.6234531613708
ENSSSCG00000008599		0.19904129135735	0	0.0457517598899741
ENSSSCG00000008600	PUM2	58.45647716383	58.5335389842234	56.033005094889
ENSSSCG00000008601	SDC1	42.5971740836314	44.6032542241002	59.7318395947953
ENSSSCG00000008602	LAPTM4A	1110.53904505043	1192.53774449848	1228.29804943888
ENSSSCG00000008603	MATN3	0.959853126799409	0.460265758348882	0.8194919949077
ENSSSCG00000008604	WDR35	14.5792013939467	16.3513257860202	17.7481734869915
ENSSSCG00000008605	TTC32	3.60964071622988	2.59632537817671	6.22285761205881
ENSSSCG00000008606		17.797061125617	24.6201860939677	28.2376840698322
ENSSSCG00000008607		0	0	0
ENSSSCG00000008608	RDH14	14.4914901481887	14.3673489402273	15.5297707561428
ENSSSCG00000008613	GEN1	1.13970640818975	0.850124238872361	0.756812771529347
ENSSSCG00000008614	SMC6	28.018377901932	28.2035739821584	29.9819711173815
ENSSSCG00000008615	VSNL1	0	0	0
ENSSSCG00000008617	FAM49A	0.0776492479653835	0	0
ENSSSCG00000008618	MYCN	0	0	0
ENSSSCG00000008619		60.173566260618	54.5997523353617	54.7804338738585
ENSSSCG00000008620		16.5886215085242	18.5143618139334	17.8563337179952
ENSSSCG00000008621		19.6938325331999	21.1396334002294	21.7952669494891
ENSSSCG00000008622		0	0	0
ENSSSCG00000008624		2.51993785850226	3.25583919716479	5.22920075366795
ENSSSCG00000008625	NTSR2	0.102630665855867	0.0984262694596272	0.188726009545485
ENSSSCG00000008626		0	0	0
ENSSSCG00000008627		0	0	0
ENSSSCG00000008629	ROCK2	56.7313076628842	64.2686497427033	56.9115457657319
ENSSSCG00000008631	PQLC3	62.8259242151206	61.9494244386575	47.5678460903555
ENSSSCG00000008633	PDIA6	418.172960002284	367.416883692375	424.410663051572
ENSSSCG00000008634	ATP6V1C2	0	0.0684704483197723	0.0656438294072854
ENSSSCG00000008635	NOL10	26.7143345028131	24.2851268452241	21.38364661459
ENSSSCG00000008636		9.43281671471506	11.6310719856208	11.3574127717604
ENSSSCG00000008637		20.2881691866025	21.6958189758861	21.5416345539925
ENSSSCG00000008638	YWHAQ	400.90092026141	377.173093187768	391.417743798043
ENSSSCG00000008639		50.838493161567	51.9405925114056	50.6290795083926
ENSSSCG00000008640	IAH1	83.3119946115002	76.3629126785662	79.506413907586
ENSSSCG00000008641	ADAM17	47.342337804242	46.9702590653256	57.0524686626757
ENSSSCG00000008642	ASAP2	20.6691729976313	18.8447316562813	24.2238175461854
ENSSSCG00000008644		34.8744094604058	32.5007078028959	37.3829254631842
ENSSSCG00000008645	ID2	79.4723409903099	82.6299253176011	58.9610292423684
ENSSSCG00000008646	RNF144A	15.2636236000322	13.7234341417511	20.5028341989552
ENSSSCG00000008647	CMPK2	4.96562607063815	6.9698465585512	17.9298383277677
ENSSSCG00000008648	RSAD2	11.406978491188	9.5722174085163	47.5895804057266
ENSSSCG00000008649	SOX11	0.14905882421904	0	0.137051030741414
ENSSSCG00000008650	ALLC	0	0	0
ENSSSCG00000008651	DCDC2C	0	0	0
ENSSSCG00000008652		0	0	0
ENSSSCG00000008655		0	0.0231368109326537	0
ENSSSCG00000008659	ACP1	28.896890658662	31.9211543836113	31.986578488985
ENSSSCG00000008661		0	0	0
ENSSSCG00000008662		0	0	0
ENSSSCG00000008664	FAM84A	0	0	0
ENSSSCG00000008668	RBAK	11.3228774390506	13.7878029698206	11.6202817660572
ENSSSCG00000008671		0	0	0
ENSSSCG00000008675	LETM1	68.7687462557066	58.6492192448802	62.0866665851247
ENSSSCG00000008676		54.360890868998	53.1263245944008	53.4068611697314
ENSSSCG00000008677	TACC3	5.09843873489422	4.59678577319228	3.90175637900991
ENSSSCG00000008678	TMEM129	55.6011053962092	44.791601443206	54.0320470165257
ENSSSCG00000008681	NELFA	10.5079935530331	8.95432906490837	10.4840700151958
ENSSSCG00000008682	NSD2	21.9585132531249	18.5688030678451	23.1120408168739
ENSSSCG00000008683	NAT8L	0.307734346775497	0	0
ENSSSCG00000008684	POLN	0.68922612299489	1.13837355075401	1.09137885031365
ENSSSCG00000008685		0	0	0
ENSSSCG00000008686	C4orf48	13.6414923954737	8.78406582227436	13.9760055007085
ENSSSCG00000008687	MXD4	103.513883880089	103.124424931896	112.95202633372
ENSSSCG00000008689	ZFYVE28	0.517089018530228	0.566749492581921	0.713150496248869
ENSSSCG00000008690	RNF4	63.1048878454917	62.4070246762921	63.9923303933726
ENSSSCG00000008691	TNIP2	10.5629339632322	9.09248105690734	10.6121489482791
ENSSSCG00000008692	ADD1	118.831453002128	111.935208973556	139.90668921624
ENSSSCG00000008693	NOP14	36.8206142790056	33.6611627336504	34.1128716405733
ENSSSCG00000008694	GRK4	6.04368622018507	5.19128857094716	8.6493149978283
ENSSSCG00000008695	MFSD10	36.6769511286915	32.0914149223635	39.3651345717099
ENSSSCG00000008696	MSANTD1	0	0	0
ENSSSCG00000008697	HTT	28.7699339480593	26.2857292647413	28.1960127652849
ENSSSCG00000008698	RGS12	6.59808509908828	5.19846450976598	7.13207528517588
ENSSSCG00000008700	HGFAC	0.04871961569815	0.0934475087476438	0.0895897788506309
ENSSSCG00000008701	LRPAP1	90.6308970244725	81.3043639274463	93.3077252606691
ENSSSCG00000008702		0.134453060235101	0	0.123621869340574
ENSSSCG00000008703	ADRA2C	12.3127115536876	7.50174707968481	6.19316067768398
ENSSSCG00000008704		79.0885042282043	70.9968234305136	92.4083879199421
ENSSSCG00000008706		44.811789681102	46.9675980116293	60.973661898567
ENSSSCG00000008707		0	0	0.198060844426261
ENSSSCG00000008709		0	0	0
ENSSSCG00000008710	JAKMIP1	0	0	0
ENSSSCG00000008712		1.47788158832724	2.99215859156825	3.4725585756424
ENSSSCG00000008713	KIAA0232	22.0303451404968	18.7964956035482	22.1514853414786
ENSSSCG00000008714	PSAPL1	0	0	0
ENSSSCG00000008716		0	0	0
ENSSSCG00000008717		35.3287968439485	36.3528645482636	34.4699833933746
ENSSSCG00000008718		0	0	0
ENSSSCG00000008720	HMX1	0.153161360665531	0	0.140823077458875
ENSSSCG00000008721	ABLIM2	0	0	0.0409143903413472
ENSSSCG00000008722		0.280883927606035	0.0828852795449711	0.0595976872251006
ENSSSCG00000008723	HTRA3	40.9636410021562	40.3393090459916	33.7033681777748
ENSSSCG00000008724		21.4644706875875	20.7681303345547	27.6294877975213
ENSSSCG00000008725	CYTL1	0	0	0
ENSSSCG00000008727	MSX1	3.50709410497512	2.77334756304979	3.22457167169756
ENSSSCG00000008728	ZBTB49	2.81759460309833	3.01546310739474	3.64188112021018
ENSSSCG00000008729	LYAR	18.5227825736348	17.386016237349	13.5882726872918
ENSSSCG00000008730	DRD5	0	0	0
ENSSSCG00000008731	OTOP1	0	0	0
ENSSSCG00000008732	TMEM128	40.3487072367805	36.7093349996288	36.1841927318301
ENSSSCG00000008733		73.0881189116281	68.4971056683991	72.1154610055032
ENSSSCG00000008735	BOD1L1	13.9630418590495	13.1106854773404	14.9256571565652
ENSSSCG00000008736	CPEB2	42.0800190391803	45.6811753830137	35.0021319892635
ENSSSCG00000008737	C1QTNF7	3.35037192549911	2.63640587286437	2.76452851032984
ENSSSCG00000008738	CC2D2A	25.7112409624683	23.3551918698407	23.8934249820928
ENSSSCG00000008740	FBXL5	40.9019846562187	43.7621955538873	41.8213756811261
ENSSSCG00000008741	FGFBP1	0	0	0
ENSSSCG00000008742	CD38	0.885039708586111	1.69756585156124	0.523120627280071
ENSSSCG00000008745	PROM1	0.263021960285002	0.168164619680367	0.241833591225579
ENSSSCG00000008747	NCAPG	3.20315188574275	3.32351120429019	2.80547521399513
ENSSSCG00000008748	LCORL	3.42736581251419	5.56662477606397	4.82855287116694
ENSSSCG00000008749	SLIT2	138.02322184899	138.630128280618	138.062723080906
ENSSSCG00000008750	PACRGL	7.84691140031629	7.72176880185932	5.96003937503629
ENSSSCG00000008753		26.2734504591162	24.8265790260033	29.9741309279424
ENSSSCG00000008754		0	0	0
ENSSSCG00000008755		0	0	0
ENSSSCG00000008756	DHX15	82.8376182467261	84.2057981703816	75.5753818233624
ENSSSCG00000008757		0	0	0
ENSSSCG00000008758	SLC34A2	0.0525813805119994	0.0504273170564524	0.0483455604506796
ENSSSCG00000008759		0.355834919627667	0.568762812271033	0.599811260653512
ENSSSCG00000008761	TBC1D19	17.5293177281774	21.8936647006747	18.419658531716
ENSSSCG00000008762	STIM2	6.15932484162593	6.64827084419567	7.1289008785573
ENSSSCG00000008763		0	0	0
ENSSSCG00000008765	PCDH7	63.3343948567063	65.9913872810795	58.4698289131426
ENSSSCG00000008767		1.52760938807485	1.6743187623955	2.00649875072397
ENSSSCG00000008768	ARAP2	0.025120383667835	0.0120456475225323	0
ENSSSCG00000008769		0	0.403630415935262	0
ENSSSCG00000008770	NWD2	0	0	0
ENSSSCG00000008771	C4orf19	0	0	0
ENSSSCG00000008772	RELL1	12.1385760876942	12.712303754219	16.5178711990953
ENSSSCG00000008773		7.5246807520344	8.19492056595205	8.7009082190663
ENSSSCG00000008774		10.6224171216288	11.170237092198	11.3088136101659
ENSSSCG00000008783		0	0	0
ENSSSCG00000008785	FAM114A1	88.79240421806	90.8881748226664	85.4260522917335
ENSSSCG00000008786		0	0.144892969823128	0
ENSSSCG00000008787		11.6294566435901	11.5843741697109	14.1189813632885
ENSSSCG00000008788		36.9273492736301	39.19177050922	37.2913332237046
ENSSSCG00000008789	WDR19	6.04176422009673	5.97778408578702	6.73644717043359
ENSSSCG00000008790		0	0.527824390068629	0
ENSSSCG00000008792	N4BP2	3.88135824970455	4.45088745658089	5.35848580345171
ENSSSCG00000008794	RHOH	0	0.0552409654930949	0
ENSSSCG00000008796	RBM47	0	0	0.0518571467671041
ENSSSCG00000008799		60.7058301335814	60.6470530885237	53.4341343518082
ENSSSCG00000008800	TMEM33	45.8015099430419	44.202948962247	43.7856814745338
ENSSSCG00000008801	SLC30A9	84.6166592151602	86.0330426558241	76.7316162038602
