ensemble_geneid	gene_name	Horse_ESF1	Horse_ESF2
ENSECAG00000008558	ORMDL2	53.7680528413211	64.7458494063617
ENSECAG00000008559	CCDC9	25.3407441463411	12.547610548792
ENSECAG00000008560	LRRC56	0.270103300443965	0.131003535356818
ENSECAG00000008561	AARS	337.38254576615	203.437890370088
ENSECAG00000008562		0	0
ENSECAG00000008563	MED25	54.2985663734333	33.509830987382
ENSECAG00000008564	MAGI2	0.146200740661169	0.283636873255797
ENSECAG00000008565	GPR37	49.055243745718	14.7445964535623
ENSECAG00000008566	CTSE	0.129117390751975	0.0939353645633461
ENSECAG00000008567	ILF2	45.3940772880101	106.960367439181
ENSECAG00000008568	SLC35A3	32.4779766899504	31.0769497763675
ENSECAG00000008569	TMTC1	64.4919491460048	43.6959515140464
ENSECAG00000008570	GAB1	10.940664614857	12.6377132265913
ENSECAG00000008571		51.1009056638384	47.7026368393222
ENSECAG00000008572	ZNF668	11.2049888421893	7.80047055944616
ENSECAG00000008574	RNF138	10.4070056152876	12.1140721421258
ENSECAG00000008576	CD300E	0	0
ENSECAG00000008577	PPP3CB	48.0872765410551	40.6899358378944
ENSECAG00000008578		0	0
ENSECAG00000008579	LHX9	0.054881803135655	0
ENSECAG00000008581		0	0
ENSECAG00000008582	GPATCH2L	21.3209739879026	18.8085276744801
ENSECAG00000008583	USF2	99.6592303445137	57.6190656798255
ENSECAG00000008584	AKAP10	24.4427375476484	24.4362962978912
ENSECAG00000008585	YEATS2	37.8694141494729	23.8597154168715
ENSECAG00000008587	SETD6	15.922935571677	17.109030414505
ENSECAG00000008588	ACOX3	10.0856343807402	9.83592035234489
ENSECAG00000008590		0	0
ENSECAG00000008591	CHST8	0	0
ENSECAG00000008592	GLT6D1	0	0
ENSECAG00000008594		0	0
ENSECAG00000008595	GRM3	0	0
ENSECAG00000008596	THEMIS2	0.405321065856277	1.53336979392293
ENSECAG00000008597	ALX1	0	0.155169236054218
ENSECAG00000008598	MIER2	16.2043494936165	11.2822839405447
ENSECAG00000008599		17.4029520190041	48.2268220603961
ENSECAG00000008600	APOB	0	0
ENSECAG00000008601	XPO6	73.9662378924657	65.9118149267801
ENSECAG00000008603	PPP5C	24.3593592896398	30.9429974066899
ENSECAG00000008604	CYP3A95	0	0
ENSECAG00000008605	EZH1	25.1432231022467	14.3909997570139
ENSECAG00000008606	GZMK	0	0.12978772528444
ENSECAG00000008607		0	0
ENSECAG00000008609	TACR2	0	0
ENSECAG00000008611	PDHX	29.5496541447769	22.0097926650865
ENSECAG00000008612	HACD2	50.7510763099047	52.0908872441877
ENSECAG00000008613	ACAA1	12.1585680727629	16.2586961314021
ENSECAG00000008614	LLGL2	0.732280058981268	0.257188549873007
ENSECAG00000008615		0.658030266953925	1.20723109084691
ENSECAG00000008616		7.83020724485514	5.81408131249122
ENSECAG00000008617	FN3K	0.906520330249128	0.239822120460565
ENSECAG00000008618	LCA5L	0.114931847822418	0.557434076706523
ENSECAG00000008619	IQCG	0.231943910083905	1.01246171217102
ENSECAG00000008620	MRPS26	22.7667151580303	21.9839095591003
ENSECAG00000008621	OR51E2	0	0
ENSECAG00000008622	SEMA4A	1.60909303071042	1.00996898739701
ENSECAG00000008623	SPRED1	56.0797597006389	44.1159289949505
ENSECAG00000008624	CCL28	0	0.427011523644969
ENSECAG00000008625	MYBPC1	0	0
ENSECAG00000008626	KLHL28	17.3608185561587	15.4272521206076
ENSECAG00000008627	KLHL5	117.741695402389	90.7243637906573
ENSECAG00000008628	TSPAN6	62.5234654354703	103.989097747607
ENSECAG00000008629	HELT	0	0
ENSECAG00000008630	TOR1B	54.7684460779689	42.9527841551408
ENSECAG00000008632	STX5	95.6701317685809	60.7409693090198
ENSECAG00000008634	NCAPH	1.50970066954497	27.0241749562108
ENSECAG00000008635	PIGG	12.8538520990904	12.2796458083131
ENSECAG00000008636	EYA1	0	0.490381424147671
ENSECAG00000008637	HMGCS1	92.1459813296162	260.005451162631
ENSECAG00000008638	RERE	43.7525524272448	30.796254746109
ENSECAG00000008639		0	0
ENSECAG00000008640	TMEM18	20.9698380526688	19.0428968842673
ENSECAG00000008641	C19orf67	0.0925263612431071	0.134629385312598
ENSECAG00000008642	PRKD3	59.9742781146337	75.2147506730798
ENSECAG00000008643	EXPH5	0.064623807524785	0.188060210446864
ENSECAG00000008644	TLDC1	12.9699567742332	10.3516103169619
ENSECAG00000008645	PORCN	3.26725522066665	3.42286630964612
ENSECAG00000008647	POT1	31.4744708670563	16.2722014219282
ENSECAG00000008648		54.3851897462532	45.9332477182534
ENSECAG00000008649	CCDC12	30.9050622950611	29.5442225446731
ENSECAG00000008651	BCAS3	10.8133010123888	12.2976557773235
ENSECAG00000008652	KREMEN1	0.11382591590426	0.496863149644655
ENSECAG00000008653	GALNT2	139.420214341782	137.669991920231
ENSECAG00000008654		0.200232828627848	0
ENSECAG00000008655		0.572276282138542	25.8131984745853
ENSECAG00000008656		0	0
ENSECAG00000008657		0.183945947830566	0.178432247519204
ENSECAG00000008658	MORN4	75.494587033033	36.7849609597245
ENSECAG00000008659	SHISA5	96.9855009933832	80.5175516933103
ENSECAG00000008660	YAP1	272.945030344716	180.586056706945
ENSECAG00000008661	TMEM183A	62.499978071576	60.2023095325925
ENSECAG00000008662	DPYSL2	117.79590298819	202.477474797121
ENSECAG00000008664	SRSF7	67.0592416037104	145.298508472845
ENSECAG00000008665	FOXJ3	34.9398885586353	28.4319633434118
ENSECAG00000008668	CSF3	0.663719973777838	0.371437646729961
ENSECAG00000008669		0	0
ENSECAG00000008673	KRT77	0	0
ENSECAG00000008676	HNRNPA1	240.056675484603	661.689749890937
ENSECAG00000008677		0	0
ENSECAG00000008678		395.258025002042	716.248143912873
ENSECAG00000008679	ACSL1	61.3066816267772	33.0521545766038
ENSECAG00000008680	MINK1	69.6953948482498	43.4579561637039
ENSECAG00000008681	NTF4	0	0
ENSECAG00000008683		2393.40335211583	1944.27586964404
ENSECAG00000008684	HTT	19.7407446739138	14.732826255474
ENSECAG00000008686	S100A7	0	0
ENSECAG00000008688	CST3	76.1919966130387	65.705550955759
ENSECAG00000008689		0.0652157813341965	0.0474457248494002
ENSECAG00000008690		0.0605428395220654	0.0880921410983927
ENSECAG00000008691		16.8702494600981	14.1616479993977
ENSECAG00000008692	MAPKBP1	14.2517393356848	10.0212555464164
ENSECAG00000008693	PTPN12	90.4597025074413	74.766783668419
ENSECAG00000008694	ODF3L1	0	0
ENSECAG00000008695	AGPS	45.7366244066835	23.9929029117262
ENSECAG00000008697	TANGO2	16.8109454400957	25.2625527214319
ENSECAG00000008698		4.13383904263655	2.40595740203938
ENSECAG00000008699		0	0
ENSECAG00000008700	MDGA1	1.08365928098877	1.39342075692974
ENSECAG00000008701		0	0
ENSECAG00000008702		0	0
ENSECAG00000008703	ACSBG1	0	0
ENSECAG00000008704	MUTYH	7.45594241871673	4.81410203807999
ENSECAG00000008705	STAT6	62.4250624536955	50.1626804593839
ENSECAG00000008707	ASCL3	0	0.173184240239876
ENSECAG00000008708		0	0
ENSECAG00000008709	LMOD3	0	0.0648938626420978
ENSECAG00000008710	FCER1A	0	0
ENSECAG00000008711	DDB2	4.81205570386991	10.5402306105603
ENSECAG00000008712	FBXW8	78.0108116098431	64.4161911407204
ENSECAG00000008713		0	0
ENSECAG00000008715	TMEM9B	46.3285246992638	32.7382060777602
ENSECAG00000008716	EIF3J	90.5586339606169	76.715670305023
ENSECAG00000008718	ANP32E	35.1032147212224	78.2013199130164
ENSECAG00000008719	MTFR1L	61.0131676920303	65.8831335258551
ENSECAG00000008720		0	0
ENSECAG00000008721		0	0
ENSECAG00000008722	CPEB2	27.8803528654509	21.5740808364218
ENSECAG00000008723		4.09038006346052	2.40900484650584
ENSECAG00000008724	MPST	34.2876480257158	23.5382496378225
ENSECAG00000008726	NPY	0.399425486716648	0
ENSECAG00000008727	CLEC5A	0	0
ENSECAG00000008728	NR1I2	0	0
ENSECAG00000008730	MAP4K4	225.581439202046	245.516094310772
ENSECAG00000008731		0	0
ENSECAG00000008732	GALNS	6.99465622375843	9.57438102273982
ENSECAG00000008733		0	0
ENSECAG00000008734		0	0
ENSECAG00000008735	SDR42E2	0.0672698216911464	0.195760313551439
ENSECAG00000008737		0	0
ENSECAG00000008738	ID2	55.2360662481147	69.4308489397658
ENSECAG00000008739		0.20128116804466	0.0488119629994975
ENSECAG00000008742	CAPN2	244.100580522746	309.160021280345
ENSECAG00000008743	AGBL3	0.0343563030353388	0
ENSECAG00000008744	UHMK1	49.3888156568509	63.8495214475038
ENSECAG00000008745		0	0
ENSECAG00000008746		299.023714774894	189.688527615796
ENSECAG00000008747	MATN1	0.0518821904136172	0
ENSECAG00000008748		72.4485989046104	63.1385157833018
ENSECAG00000008749	VTCN1	0.0645586953760996	0
ENSECAG00000008751		2.29814621413213	1.24201643854757
ENSECAG00000008753		0.257585950395026	0
ENSECAG00000008754	NAA25	25.5506162701189	16.2841936623658
ENSECAG00000008755	POR	98.8167710973667	50.2958953042976
ENSECAG00000008757	FAAP24	12.6752290862587	16.0042057431003
ENSECAG00000008758	RFLNB	2.58995894544307	9.65675323577353
ENSECAG00000008759	DRAM1	4.0189785905526	2.46221775395096
ENSECAG00000008760	RAD54L	0.210491139362373	6.82550449527056
ENSECAG00000008761	YPEL1	17.2016730835867	19.902650315054
ENSECAG00000008762	HOGA1	1.32350617217857	1.192132171749
ENSECAG00000008763	LYPD3	0.0660561908874173	0.672799943611791
ENSECAG00000008764	UNC93A	0	0
ENSECAG00000008765	MYCL	1.9715232357188	2.86864151781666
ENSECAG00000008767	LTA4H	26.0824842826204	36.7305330551879
ENSECAG00000008768	PARD3B	40.0286458434644	12.057686925506
ENSECAG00000008769	VAPA	600.152986717566	305.739591452543
ENSECAG00000008772	RAB1B	102.137986945171	107.780835425814
ENSECAG00000008773	KIF13B	8.01226752103444	2.04275634457095
ENSECAG00000008774	ARL6IP5	109.46274029063	167.59266620383
ENSECAG00000008775	MYLK3	1.9840458128365	2.22066334249032
ENSECAG00000008776	C11H17orf97	0	0
ENSECAG00000008777	MAP1B	220.450932620827	319.25266513473
ENSECAG00000008778		0.156279280880463	0.227392315436328
ENSECAG00000008781	RIPK3	6.03949791218944	8.78769985754801
ENSECAG00000008782	RPH3AL	0.831236823707981	0.967585030874528
ENSECAG00000008784	PPP1R16B	0	0.0656555276965684
ENSECAG00000008785		1.08294938299987	49.2416457724263
ENSECAG00000008786	OSBP	76.1529698796424	52.3071696696699
ENSECAG00000008787	CCNB3	0.0394912204380727	3.64878824800558
ENSECAG00000008789	TLDC2	0	0
ENSECAG00000008790		0	0
ENSECAG00000008791		0	0
ENSECAG00000008792	TCTE3	0.329055946617492	0.478788955184483
ENSECAG00000008793	PGBD1	1.04527781309949	1.20778869182833
ENSECAG00000008794	ANO3	3.75016151417571	4.19740620355481
ENSECAG00000008795	SPATS1	0	0.112893056705254
ENSECAG00000008796	PPIF	10.7940897155523	8.60592455344998
ENSECAG00000008798	MSTO1	62.8655522332912	50.0855952141667
ENSECAG00000008799	ENPP4	9.61117577412774	8.75804948243197
ENSECAG00000008800	ZMYM4	16.7703352809018	13.7896274305002
ENSECAG00000008803		0.406822254989095	0
ENSECAG00000008805		1.50763541555099	0.522301676914203
ENSECAG00000008806	BRS3	0	0
ENSECAG00000008807	GTF3C5	9.0115280727623	9.71992761518198
ENSECAG00000008808	NTNG2	4.68361865135182	2.66914715846019
ENSECAG00000008809	OAS3	1.68001396350699	2.98026181033733
ENSECAG00000008810		0	0
ENSECAG00000008811	KCNJ15	0	0
ENSECAG00000008814	BTBD16	0.0505518778388544	0.44132946428024
ENSECAG00000008815	GSKIP	39.4611260399186	51.32771487166
ENSECAG00000008816		0	0
ENSECAG00000008817	IL22RA2	0	0
ENSECAG00000008818	CALCB	0.0827657763110618	0.722564171333902
ENSECAG00000008819	FAM208B	29.6433512057818	24.8276907933147
ENSECAG00000008820		1.2586063513744	1.4151111058933
ENSECAG00000008821	FCAR	0	0
ENSECAG00000008822	FASTKD2	21.0374313872321	21.1917220659725
ENSECAG00000008823	CDH11	180.770971751707	204.005423006057
ENSECAG00000008824	EFCAB3	0.0527000727848133	0
ENSECAG00000008826		111.660130792421	60.0264581438645
ENSECAG00000008827	NDC80	0.93221879477417	26.42294294269
ENSECAG00000008828		0.150174621470325	0.0728366010383882
ENSECAG00000008829	CROT	96.7187793691034	48.2837661788064
ENSECAG00000008830	WNT5A	68.5245882868777	35.6370661665516
ENSECAG00000008831	TMED10	364.788468715502	331.738211228787
ENSECAG00000008832		0	0
ENSECAG00000008833	SPEN	29.0489928579618	21.3084399844949
ENSECAG00000008834	SULT1C4	0	0
ENSECAG00000008835	ANKRD44	1.20847789694346	2.63757216176677
ENSECAG00000008836	PYCR1	90.0920025138843	172.892531708127
ENSECAG00000008837		0.0501561684233453	0
ENSECAG00000008838	CNTNAP2	0	0.565035450479521
ENSECAG00000008839		0	0
ENSECAG00000008840	MCM6	25.9501745901763	159.730666077324
ENSECAG00000008841	SLC39A5	0	0
ENSECAG00000008842	ASB10	0	0
ENSECAG00000008843		0.215981478070488	0.25140903189902
ENSECAG00000008844	SLC25A24	41.4604119390438	89.9046586557197
ENSECAG00000008845		0.40256233608932	1.56198281599029
ENSECAG00000008846	LGALS2	0	0
ENSECAG00000008847		0	0
ENSECAG00000008848	PDIA4	343.19414981448	416.844950640121
ENSECAG00000008849		0.0499606278057137	0
ENSECAG00000008850	OSCP1	5.75847906581171	3.51111900469029
ENSECAG00000008851	CCNL1	38.6691509044267	30.2319885063655
ENSECAG00000008852	ABCA1	16.699961526086	5.7421042818785
ENSECAG00000008853	SMCO3	0	0
ENSECAG00000008854		0	0
ENSECAG00000008855	GDI2	405.808477658653	384.829470477572
ENSECAG00000008856	MIP	0	0
ENSECAG00000008857	SNX4	42.2103573861365	40.6902750146995
ENSECAG00000008859	FBLN2	370.698449456954	595.279171582971
ENSECAG00000008860		0	0
ENSECAG00000008861	RRN3	40.8056879334967	38.761894572646
ENSECAG00000008862	ABHD15	1.11348987627008	0.682176946310208
ENSECAG00000008863	BUD13	14.9612391360378	14.2188526859081
ENSECAG00000008864	CD1A1	0	0
ENSECAG00000008865	ZNF513	8.33797627231359	8.20293609624079
ENSECAG00000008866	MAST2	64.659752609543	66.0911288589813
ENSECAG00000008867	MCRIP1	176.722720450462	157.18423123093
ENSECAG00000008868		0	0
ENSECAG00000008870	ABCC6	0.0675060633827579	0
ENSECAG00000008871	ALDH1A3	168.507627208165	26.1530694221558
ENSECAG00000008872	ARL14EPL	0	0
ENSECAG00000008873	NHLRC3	20.6072471929811	26.8676799218691
ENSECAG00000008874		0	0.0687416400583381
ENSECAG00000008876	PTPRE	0.360598366285265	2.24183325608696
ENSECAG00000008877	DVL3	87.5845491597152	54.7468370871867
ENSECAG00000008878		32.2920590509617	41.9945746154036
ENSECAG00000008879	NFYB	39.5393322613963	48.7471049986999
ENSECAG00000008880		0	0
ENSECAG00000008881	LYVE1	0.141862373050146	0.103207582283095
ENSECAG00000008882	ULK2	57.6416282537521	45.986486395313
ENSECAG00000008884		0	0
ENSECAG00000008885		0	0
ENSECAG00000008886	GNG14	11.234981726815	14.8147650988788
ENSECAG00000008887	DDX24	66.2958826141364	62.1585535324478
ENSECAG00000008888	PTH1R	1.33334230392167	1.45504793750502
ENSECAG00000008889	SPRYD4	14.3559334347691	13.6305861994172
ENSECAG00000008891	NCDN	16.9437141306293	20.4371089775167
ENSECAG00000008892	CISD1	25.4103688274641	44.2527250582208
ENSECAG00000008893	PARVB	0	0.33329797178231
ENSECAG00000008895	SRP19	108.068968546791	92.9372088587204
ENSECAG00000008897	TP53I13	21.6599685924284	18.0381425875444
ENSECAG00000008898		0	0
ENSECAG00000008899	LSS	18.9523502351128	32.2400472170493
ENSECAG00000008900		0	0
ENSECAG00000008902	VPS29	112.350845359291	150.370576311234
ENSECAG00000008903	IQCF1	0.123815468909676	1.08093738352583
ENSECAG00000008904	ZNF346	8.29863635122035	7.76239230097128
ENSECAG00000008905	MCF2L2	1.51223654093209	1.36574184164665
ENSECAG00000008906	PARP15	1.57254974990636	0.361282085667563
ENSECAG00000008907	SLC25A17	57.4067906972682	57.1286906526793
ENSECAG00000008908		0	0
ENSECAG00000008909	SELENOF	250.302251462382	275.545541509766
ENSECAG00000008910		13.7881846548706	8.49698879961411
ENSECAG00000008911	PRDM2	29.8050343748466	21.1957409777226
ENSECAG00000008912		27.3752007712182	32.8814178279246
ENSECAG00000008913	CPQ	90.3427166325428	102.293386323383
ENSECAG00000008915	CHD1L	9.96491521138532	17.740874226299
ENSECAG00000008916	ANKRD2	1.0646225472877	0.774533209810988
ENSECAG00000008917	MAP3K3	20.5722979498683	23.9570867721514
ENSECAG00000008919	RAB40C	8.57650964020007	6.67489349281672
ENSECAG00000008921	TRIM42	0	0
ENSECAG00000008922	NRN1L	0.200232828627848	0.291346404153063
ENSECAG00000008923	THBS1	20353.051565685	5727.85216620176
ENSECAG00000008926	RNF139	27.5293559784183	16.624793044096
ENSECAG00000008927	HIPK2	16.0512723476822	13.4030579316385
ENSECAG00000008928		1185.73093763265	1410.45714522164
ENSECAG00000008929	AAR2	13.5718251315418	11.8331462610029
ENSECAG00000008930		0	0
ENSECAG00000008931	C5H1orf112	1.85654212576357	7.10660114499865
ENSECAG00000008932	SYT17	2.63191121443406	8.29731764200506
ENSECAG00000008933	GLS2	0.39695098705716	0.693094594909421
ENSECAG00000008934	KRT35	0	0
ENSECAG00000008935	ERO1B	39.6742778223771	19.322043826812
ENSECAG00000008936		0	0.0700325628762988
ENSECAG00000008937	CAMKK1	6.60693527685751	13.2357619221578
ENSECAG00000008938	GIT1	27.2717911569255	24.9993427949977
ENSECAG00000008939	RBM17	73.4038918391676	79.4796144483606
ENSECAG00000008940	TMEM40	0.0953962855992533	0.277610469466365
ENSECAG00000008941	UBXN4	189.232644202043	187.605245702178
ENSECAG00000008942	FAM81B	0	0
ENSECAG00000008943	LIN54	13.8833556962083	25.2367086777747
ENSECAG00000008944	CSRP1	891.494352217	617.245891125394
ENSECAG00000008946		3.85915186565899	10.9862866639834
ENSECAG00000008947	HEPHL1	0	0
ENSECAG00000008948	SIT1	0	0
ENSECAG00000008949	CSTF1	29.5361374134395	34.6432976679908
ENSECAG00000008950	CTDSP1	39.168124928997	33.0819142780568
ENSECAG00000008951	LMAN1L	0.047757395150923	0
ENSECAG00000008952		0	0
ENSECAG00000008953	RNF151	0	0
ENSECAG00000008955		16.9771808873862	9.48717122772852
ENSECAG00000008957	NCF4	0	0
ENSECAG00000008958	SOD1	123.952079300532	191.560492326303
ENSECAG00000008959	SAMHD1	78.684489606098	84.1254239666095
ENSECAG00000008960	UBE3B	52.1654082572467	43.0720042034002
ENSECAG00000008961		3.97081440433583	3.85179095819215
ENSECAG00000008962	CACNG1	0	0
ENSECAG00000008963	LARS	81.9887283557113	77.9069369003375
ENSECAG00000008964	GPR107	108.366711484917	106.758891630502
ENSECAG00000008965	KIF25	0	0
ENSECAG00000008967		1.2567362082085	0.41559071023404
ENSECAG00000008968	HSPD1	579.315732950967	385.058359391927
ENSECAG00000008970	SLC25A47	0	0
ENSECAG00000008971	P3H2	0.624221540248976	2.67137104094776
ENSECAG00000008972	DOC2B	0	0
ENSECAG00000008973	TMEM25	0.132112381775283	0.576685665953313
ENSECAG00000008974	FOXP1	33.0633846313075	28.0718315278519
ENSECAG00000008975	PPM1H	15.9198330003318	6.98204598500179
ENSECAG00000008976	EFCAB14	40.1811991197511	48.5504045562842
ENSECAG00000008977		1.67467456670238	2.3307712332245
ENSECAG00000008979		1.53245783573596	1.35726019821032
ENSECAG00000008980		6.40745051607769	9.32308493291026
ENSECAG00000008981	GRHPR	33.6848827131069	33.2434571321766
ENSECAG00000008982	PLEKHD1	0.668603532112698	0.108093738352583
ENSECAG00000008983	LRRTM1	255.764066433331	185.512125192732
ENSECAG00000008984		1.83522039472829	0.828718660703543
ENSECAG00000008985	NBEA	13.9205054198209	8.54325371620779
ENSECAG00000008987	MRPL37	50.6265462089194	51.9513610658174
ENSECAG00000008988	DRD5	0	0
ENSECAG00000008989	AUH	56.1562289487384	22.456572172129
ENSECAG00000008991	NDE1	12.6195977338807	38.1011419415099
ENSECAG00000008992	HYPK	207.890454638707	333.107515798835
ENSECAG00000008993	HIP1R	18.019205818182	6.38366688856118
ENSECAG00000008994		0	0
ENSECAG00000008995	HCRTR1	0.438651869071969	0.547075888483998
ENSECAG00000008997	COPS6	108.060787082038	119.380282744497
ENSECAG00000008999	CHORDC1	36.3666110372522	37.5947100537224
ENSECAG00000009000	PLPBP	47.2421179927301	39.1697572925481
ENSECAG00000009002		0	0
ENSECAG00000009003	APC	23.1988478210903	32.9433454926908
ENSECAG00000009004	TGM5	0	0
ENSECAG00000009005		125.705749876507	117.422877153146
ENSECAG00000009006	USP46	12.2986061619928	21.1913776586934
ENSECAG00000009007	RIOK1	27.5666763855478	31.7214278208939
ENSECAG00000009008	TRIM72	0	0
ENSECAG00000009009	ACTN2	0	0.0801698453564642
ENSECAG00000009011	FLRT2	6.97420795960714	6.47727997912268
ENSECAG00000009012	IER2	55.0712157176562	19.889247856885
ENSECAG00000009013		24.8330206529641	12.1731471662806
ENSECAG00000009014	PUDP	35.5523116409758	21.0426995351087
ENSECAG00000009015	CCDC61	4.00303196541805	4.99248361518837
ENSECAG00000009016	METTL1	16.7671602290282	17.658678003773
ENSECAG00000009017		0	0
ENSECAG00000009018	NAP1L2	0.18438706521053	0.134145106948693
ENSECAG00000009019	GPX5	0.10489687065896	0.0763144742120754
ENSECAG00000009020		0.256511780460747	1.58624631052054
ENSECAG00000009021	EGFL8	5.16421384878137	2.60907227599868
ENSECAG00000009022	CHTF8	38.3793209483966	60.3146515047427
ENSECAG00000009023	CFAP69	12.0663881639674	8.62106516666681
ENSECAG00000009024	ARL5C	0.141601116377265	0.412070052282711
ENSECAG00000009025	CDHR3	0	0
ENSECAG00000009026	CYP2S1	1.29920655625528	3.17930085269446
ENSECAG00000009027	METTL27	0.10693936883585	0.155600861189258
ENSECAG00000009028	RIOK3	56.1305208341617	25.2772710578984
ENSECAG00000009029	OIT3	0.124618162387283	0
ENSECAG00000009030	RNF115	112.54414928615	131.28004466355
ENSECAG00000009031	IFT140	13.7608112832509	8.18178518754079
ENSECAG00000009032	CEPT1	32.9210388584642	34.8008256547788
ENSECAG00000009033	AP2B1	78.4044683839674	106.365835983287
ENSECAG00000009034	DUOXA1	0	0
ENSECAG00000009035		0	0
ENSECAG00000009038	TMEM255A	18.1004244151166	6.96510625338515
ENSECAG00000009039	STAT1	268.309780459757	198.706286359109
ENSECAG00000009040		0.564844122629988	1.33553833749861
ENSECAG00000009041		0	0
ENSECAG00000009042		0	0
ENSECAG00000009044	PRDM1	9.41217939958084	7.23360312992943
ENSECAG00000009045		0	0
ENSECAG00000009046	BIN2	0	0
ENSECAG00000009047	RIBC2	0.642350928930445	7.10330280602337
ENSECAG00000009049	CD4	0	0
ENSECAG00000009050	KCNN1	0.201809465073551	0.0978801567759646
ENSECAG00000009051	ABHD8	10.3224153697235	7.18005755147553
ENSECAG00000009052		24.8724673221305	16.5292641112188
ENSECAG00000009053	ZNF304	5.06013748621069	4.19015053164217
ENSECAG00000009054	CKB	1.20225084310675	4.21427293342696
ENSECAG00000009055	SLC25A12	6.22877746078277	12.9342859562129
ENSECAG00000009056		0	0
ENSECAG00000009057		0	0
ENSECAG00000009058		0	0
ENSECAG00000009059		279.470170454467	342.101874523985
ENSECAG00000009060		62.0377642363101	35.2221185906691
ENSECAG00000009061		110.757358920835	102.128869599377
ENSECAG00000009062	PCP4L1	0.742892813459176	10.8093738352583
ENSECAG00000009063	RNF25	36.2983203794359	26.8030455880943
ENSECAG00000009064	WNT1	0	0
ENSECAG00000009065	RPS2	2477.21250279637	2758.78004739614
ENSECAG00000009066	GABBR2	0	0
ENSECAG00000009067	SLC16A6	1.07978101148745	0.523707521099841
ENSECAG00000009068	SRF	54.3023470573599	37.5600373663129
ENSECAG00000009069	EQMHCB2	837.719629754257	571.427056642006
ENSECAG00000009070	LRIT2	0	0
ENSECAG00000009071	LSM12	56.4224419546105	72.974938179937
ENSECAG00000009073	ARHGEF39	1.17125439541145	12.731524585782
ENSECAG00000009074	AUTS2	6.99219214415049	5.06897805478045
ENSECAG00000009075	MPZ	0	0
ENSECAG00000009079	CLEC1A	0	0
ENSECAG00000009080	N6AMT1	22.9875544288275	14.1699906491476
ENSECAG00000009081		0.0719938260233838	1.25704515948898
ENSECAG00000009082	GCAT	3.1229590750675	6.11092961989189
ENSECAG00000009084	TRIM46	1.25206131170234	2.19549891531224
ENSECAG00000009086	BEND7	12.4652167343545	6.55459261736075
ENSECAG00000009087	INTS13	13.8164664434569	24.3633321693448
ENSECAG00000009088		21.2338171311299	21.5215823706906
ENSECAG00000009089		0	0
ENSECAG00000009090	PGM2	189.422409975556	232.288422250648
ENSECAG00000009091	WDR74	43.8563659407963	23.5770121818761
ENSECAG00000009092		0.0826767808526189	0.120297870102092
ENSECAG00000009093	GLYR1	52.1554970680761	45.3426936557905
ENSECAG00000009095	RNF44	32.8900831219565	17.3889412496971
ENSECAG00000009096	MINDY1	18.8635343193802	22.3157360954549
ENSECAG00000009098	VPS37D	1.42387789246295	1.03589832587851
ENSECAG00000009099	TCP11L2	32.4017130684879	14.1642464668386
ENSECAG00000009100	SLCO4C1	0	0
ENSECAG00000009101	MRVI1	25.5740244755383	15.7853320518598
ENSECAG00000009102	NDUFS2	157.106934360026	133.882110812667
ENSECAG00000009103	MLANA	0	0
ENSECAG00000009104	TTC23	10.8977111139673	13.3117013215469
ENSECAG00000009105	CLIP3	85.213615410439	60.1883488831032
ENSECAG00000009106	NAB1	31.0701629354723	23.3441525319703
ENSECAG00000009107	ENPEP	0	0
ENSECAG00000009108	C1orf189	6.73603772204016	3.8248553570848
ENSECAG00000009109	ZNF79	5.38225843350974	5.66843563920856
ENSECAG00000009110	GPALPP1	42.8324137759504	37.0896639721749
ENSECAG00000009111	RUFY3	21.7139149612388	19.1949300309497
ENSECAG00000009112	KCTD2	35.4294322653641	29.1757716723952
ENSECAG00000009113	PRPF40A	85.6221411705322	107.102697475172
ENSECAG00000009114	TSR1	31.3817353085537	30.2261399122099
ENSECAG00000009115	BSDC1	69.7207698261189	48.8725925956599
ENSECAG00000009116	SRSF9	97.2424843028986	155.860043407831
ENSECAG00000009117		309.593204718947	347.343814106845
ENSECAG00000009118	OCLN	0	0.140460789949462
ENSECAG00000009119	JAK2	21.8568870396044	17.27622684869
ENSECAG00000009120	AP3M2	3.65424912245318	7.93918951317403
ENSECAG00000009121	NEIL3	0.117269048591673	11.0341340741326
ENSECAG00000009122		0	0
ENSECAG00000009123		0	0
ENSECAG00000009125	UPK3A	0.947125944146511	1.00225773074943
ENSECAG00000009126	NOS1	0	0
ENSECAG00000009128	ADAT1	0.682594601586828	0.993201184989955
ENSECAG00000009129	FAM83F	0	0
ENSECAG00000009130		0.0719433040402098	0.104680251878284
ENSECAG00000009131	OMA1	11.3337818173363	11.4937864499556
ENSECAG00000009132	LMX1A	0.0643964875987566	0
ENSECAG00000009133	ACVRL1	9.46177925949464	10.1442893052358
ENSECAG00000009134	CAV1	218.049865109032	397.91841643145
ENSECAG00000009135	FAM107A	0	0
ENSECAG00000009136	FAM213A	280.82278256271	273.701914831898
ENSECAG00000009137	UBTD1	42.618699432634	28.2889034250385
ENSECAG00000009138	MME	0.066715319907126	0.0485366677634936
ENSECAG00000009139	CFTR	0	0.124654060384472
ENSECAG00000009141	PGAP3	8.93757200191924	7.45846794632576
ENSECAG00000009142	DQA	0	0
ENSECAG00000009143	SNAP23	83.5625465568446	55.5609111719757
ENSECAG00000009144	CA1	0	0
